region_id,year,composite_index,shock,distribution,income,distortion,structural
BELAGAVI_KARNATAKA,2019.0,0.5131404856812999,0.6734887049693082,0.7517776261691791,0.7,0.2368421052631578,0.2035939920048543
BELAGAVI_KARNATAKA,2020.0,0.4989351702290808,0.6734887049693082,0.6534619862465416,0.65,0.3421052631578947,0.1756198967716599
BELAGAVI_KARNATAKA,2021.0,0.4808282278272592,0.6734887049693082,0.6142517918548481,0.5,0.3684210526315789,0.2479795896805613
BELAGAVI_KARNATAKA,2022.0,0.5084649299588853,0.6734887049693082,0.6998926354144033,0.55,0.3421052631578947,0.2768380462528201
BELAGAVI_KARNATAKA,2023.0,0.5154806287108293,0.6734887049693082,0.7006338305889338,0.7,0.2894736842105262,0.2138069237853782
BELAGAVI_KARNATAKA,2024.0,0.5211706967083103,0.6734887049693082,0.7559454750388566,0.7,0.2631578947368421,0.2132614087965446
BETUL_MADHYA PRADESH,2015.0,0.4994761988836397,0.6734887049693082,0.6871713606985886,0.7,0.2894736842105262,0.1472472445397755
BETUL_MADHYA PRADESH,2016.0,0.506396535073524,0.6734887049693082,0.6432190052381604,0.65,0.3421052631578947,0.2231697020022567
BETUL_MADHYA PRADESH,2017.0,0.4746565221773002,0.5995285597634847,0.6734988497088664,0.45,0.3947368421052631,0.2555183593088869
BETUL_MADHYA PRADESH,2018.0,0.4592420746201971,0.4823896245761244,0.6735149170649577,0.3,0.5526315789473684,0.2876742525125347
BETUL_MADHYA PRADESH,2019.0,0.4867193261267302,0.6734887049693082,0.5414833111579211,0.45,0.3947368421052631,0.3738877724011588
BETUL_MADHYA PRADESH,2020.0,0.4279660517508836,0.6734887049693082,0.2622621526816301,0.3999999999999999,0.4736842105263157,0.3303951905771644
BETUL_MADHYA PRADESH,2021.0,0.5023458061566342,0.6734887049693082,0.4339190653269874,0.5,0.3684210526315789,0.5359002078552957
BETUL_MADHYA PRADESH,2022.0,0.5010202861003695,0.6734887049693082,0.5536298736089623,0.5,0.3684210526315789,0.4095617992919986
BETUL_MADHYA PRADESH,2023.0,0.5258314916867344,0.6734887049693082,0.6421080933323134,0.65,0.3421052631578947,0.3214553969741554
BETUL_MADHYA PRADESH,2024.0,0.5024264326101522,0.6734887049693082,0.640202211435861,0.6,0.3421052631578947,0.2563359834876969
BHANDARA_MAHARASHTRA,2015.0,0.4760814975889335,0.6734887049693082,0.4316572348559037,0.5,0.4210526315789473,0.3542089165405082
BHANDARA_MAHARASHTRA,2016.0,0.4870708288481754,0.6734887049693082,0.4822178943405678,0.5,0.3684210526315789,0.4112264922994222
BHANDARA_MAHARASHTRA,2017.0,0.4997909680097486,0.5251158292728735,0.673509056527262,0.3999999999999999,0.5263157894736842,0.3740141647749239
BHANDARA_MAHARASHTRA,2018.0,0.4947742088063321,0.6734887049693082,0.5395197320825342,0.55,0.3684210526315789,0.3424415543482388
BHANDARA_MAHARASHTRA,2019.0,0.5265513732606658,0.6734887049693082,0.7090067362700899,0.55,0.3684210526315789,0.331840372432352
