District,Year,Annual_Rainfall_mm
KULGAM,2022,0.0
KULLU,2022,1608.6899956597222
KUPWARA,2022,0.0
KURNOOL,2022,885.738620923913
KURUKSHETRA,2022,880.7115478515625
KURUNGKUMEY,2022,0.0
KUSHINAGAR,2022,242.633544921875
LAHUL&SPITI,2022,1374.166945684524
LAKHIMPUR,2022,0.0
LAKHIMPURKHERI,2022,1110.746372767857
LAKHISARAI,2022,0.0
LAKSHADWEEP,2022,
LALITPUR,2022,1375.7899169921875
LATEHAR,2022,1331.3438720703125
LATUR,2022,879.991796875
LAWANGTLAI,2022,2103.32470703125
LEH(LADAKH),2022,1307.8578330592106
LOHARDAGA,2022,1568.5738932291667
LOHIT,2022,0.0
LONGDING,2022,0.0
LONGLENG,2022,
LOWERDIBANGVALLEY,2022,0.0
LOWERSUBANSIRI,2022,0.0
LUCKNOW,2022,1820.8616536458333
LUDHIANA,2022,1349.495703125
LUNGLEI,2022,557.8538208007812
MADHEPURA,2022,0.0
MADHUBANI,2022,0.0
MADURAI,2022,58.915863037109375
MAHARAJGANJ,2022,428.6461588541667
MAHASAMUND,2022,1007.5900530133928
MAHBUBNAGAR,2022,686.7355143229166
MAHE,2022,1459.59912109375
MAHENDRAGARH,2022,890.5427856445312
MAHESANA,2022,360.1182373046875
MAHISAGAR,2022,2027.21728515625
MAHOBA,2022,1786.3310546875
MAINPURI,2022,1119.1705078125
MALAPPURAM,2022,998.7001953125
MALDAH,2022,0.0
MALKANGIRI,2022,815.7943115234375
MAMIT,2022,0.0
MANDI,2022,1557.259486607143
MANDLA,2022,1512.2115234375
MANDSAUR,2022,836.0907505580357
MANDYA,2022,1758.424944196429
MANSA,2022,1191.1513671875
MATHURA,2022,1210.259375
MAU,2022,1280.44384765625
MAYURBHANJ,2022,1231.559709821429
MEDAK,2022,783.3058894230769
MEERUT,2022,734.2469889322916
MEWAT,2022,1038.130126953125
MIRZAPUR,2022,1318.1605224609375
MOGA,2022,2278.81787109375
MOKOKCHUNG,2022,0.0
MON,2022,0.0
MORADABAD,2022,649.3048706054688
MORBI,2022,807.7630208333334
MORENA,2022,1410.55126953125
MORIGAON,2022,0.0
MUKTSAR,2022,3654.1416015625
MUMBAICITY,2022,
MUMBAISUBURBAN,2022,370.8333435058594
MUNGELI,2022,1757.2218424479167
MUNGER,2022,0.0
MURSHIDABAD,2022,0.0
MUZAFFARNAGAR,2022,767.0047200520834
MUZAFFARPUR,2022,0.0
MYSORE,2022,1162.5596923828125
NABARANGAPUR,2022,622.930615234375
NADIA,2022,280.7331787109375
NAGAON,2022,0.0
NAGAPPATTINAM,2022,0.0
NAGAUR,2022,1491.6134375
NAGPUR,2022,1445.7338169642858
NAINITAL,2022,838.1697823660714
NALANDA,2022,636.948486328125
NALBARI,2022,0.0
NALGONDA,2022,575.8190789473684
NAMAKKAL,2022,49.027587890625
NAMSAI,2022,0.0
NANDED,2022,1101.3998647836538
NANDURBAR,2022,915.7476128472222
NARAYANPUR,2022,1383.4563802083333
NARMADA,2022,865.4193115234375
NARSIMHAPUR,2022,1830.4947916666667
NASHIK,2022,872.7640830592105
NAVSARI,2022,1062.1622314453125
NAWADA,2022,1365.5630859375
NAYAGARH,2022,777.489990234375
NEEMUCH,2022,903.8481987847222
NELLORE,2022,1598.6953125
NICOBARISLANDS,2022,0.0
NIZAMABAD,2022,879.6195845170455
NORTH24PARGANAS,2022,1275.048095703125
NORTHGAROHILLS,2022,0.0
NORTHGOA,2022,426.939453125
NORTHSIKKIM,2022,0.0
NORTHTRIPURA,2022,0.0
NORTHANDMIDDLEANDAMAN,2022,0.0
NUAPADA,2022,919.803125
OSMANABAD,2022,849.2452059659091
PAKUR,2022,0.0
PALAKKAD,2022,439.2093505859375
PALAMU,2022,1822.272265625
PALGHAR,2022,651.4862583705357
PALI,2022,2666.104296875
PALWAL,2022,1081.9814453125
PANCHMAHALS,2022,1023.7144775390624
PANCHKULA,2022,1286.81689453125
PANIPAT,2022,759.1460571289062
PANNA,2022,1807.995042067308
PAPUMPARE,2022,0.0
PARBHANI,2022,1137.660400390625
PASHCHIMCHAMPARAN,2022,0.0
PASHCHIMMEDINIPUR,2022,1325.392857142857
PASHCHIMISINGHBHUM,2022,1262.8482421875
PATAN,2022,500.8639322916667
PATHANAMTHITTA,2022,78.61602783203125
PATHANKOT,2022,3780.525146484375
PATIALA,2022,1014.3363647460938
PATNA,2022,652.7969156901041
PERAMBALUR,2022,55.85059356689453
PEREN,2022,0.0
PHEK,2022,0.0
PILIBHIT,2022,901.5
PITHORAGARH,2022,602.3786399147727
POONCH,2022,0.0
PORBANDAR,2022,878.7687377929688
PRAKASAM,2022,1260.4771634615386
PRATAPGARH,2022,1300.996004971591
PUDUCHERRY,2022,
PUDUKKOTTAI,2022,48.93146769205729
PULWAMA,2022,0.0
PUNE,2022,588.41572265625
PURBACHAMPARAN,2022,0.0
PURBAMEDINIPUR,2022,1153.7810546875
PURBISINGHBHUM,2022,1379.914453125
PURI,2022,728.8568359375
PURNIA,2022,0.0
PURULIYA,2022,1623.865017361111
RAEBARELI,2022,1849.42236328125
RAICHUR,2022,688.07060546875
RAIGARH,2022,867.93671875
RAIPUR,2022,1062.19140625
RAISEN,2022,1580.474609375
RAJGARH,2022,809.969580078125
RAJKOT,2022,659.5347900390625
RAJNANDGAON,2022,997.1526692708334
RAJOURI,2022,0.0
RAJSAMAND,2022,2533.5055338541665
RAMANAGARA,2022,1247.03916015625
RAMANATHAPURAM,2022,63.87166748046875
RAMBAN,2022,0.0
RAMGARH,2022,1242.2607421875
RAMPUR,2022,808.9599609375
RANCHI,2022,1262.0550130208333
RANGAREDDY,2022,884.0188802083334
RATLAM,2022,819.87451171875
RATNAGIRI,2022,405.48779296875
RAYAGADA,2022,606.922119140625
REASI,2022,0.0
REWA,2022,1485.5560546875
REWARI,2022,909.18798828125
RIBHOI,2022,0.0
ROHTAK,2022,915.96923828125
ROHTAS,2022,1866.53515625
RUDRAPRAYAG,2022,946.7305908203124
RUPNAGAR,2022,1141.481201171875
SABARKANTHA,2022,1905.814732142857
SAGAR,2022,1567.4780649038462
SAHARANPUR,2022,831.2650390625
SAHARSA,2022,0.0
SAHIBGANJ,2022,0.0
SAHIBZADAAJITSINGHNAGAR,2022,1023.619873046875
SAIHA,2022,2151.526692708333
SALEM,2022,272.65635463169644
SAMASTIPUR,2022,0.0
SAMBA,2022,3320.697265625
SAMBALPUR,2022,1110.2876953125
SAMBHAL,2022,1049.3658854166667
SANGLI,2022,561.4095052083334
SANGRUR,2022,1201.15087890625
SANTKABIRNAGAR,2022,1414.345947265625
SANTRAVIDASNAGAR,2022,1743.8468017578125
SARAIKELA-KHARSAWAN,2022,1384.8209635416667
SARAN,2022,355.4917399088542
SATARA,2022,530.7938058035714
SATNA,2022,1658.876171875
SAWAIMADHOPUR,2022,908.9869559151786
SEHORE,2022,1462.96875
SENAPATI,2022,0.0
SEONI,2022,1491.2835036057693
SERCHHIP,2022,0.0
SHAHDOL,2022,1229.3220880681818
SHAHIDBHAGATSINGHNAGAR,2022,1134.2314453125
SHAHJAHANPUR,2022,824.1336263020834
SHAJAPUR,2022,1284.4935546875
SHAMLI,2022,789.3148803710938
SHEIKHPURA,2022,663.541259765625
SHEOHAR,2022,0.0
SHEOPUR,2022,1031.9802734375
SHIMLA,2022,1093.0194091796875
SHIMOGA,2022,695.6110617897727
SHIVPURI,2022,1429.2303385416667
SHRAVASTI,2022,1307.023681640625
SHUPIYAN,2022,0.0
SIDDHARTHNAGAR,2022,934.3619791666666
SIDHI,2022,1415.4581705729167
SIKAR,2022,753.6597055288462
SIMDEGA,2022,1279.35244140625
SINDHUDURG,2022,449.92177734375
SINGRAULI,2022,1198.1982421875
SIPAHIJALA,2022,0.0
SIRMAUR,2022,904.54150390625
SIROHI,2022,2173.7414899553573
SIRSA,2022,1869.441266741072
SITAMARHI,2022,0.0
SITAPUR,2022,1403.24951171875
SIVAGANGA,2022,57.651419503348215
SIVASAGAR,2022,0.0
SIWAN,2022,876.2781575520834
SOLAN,2022,1175.551025390625
SOLAPUR,2022,771.6636284722222
SONBHADRA,2022,1334.9873046875
SONIPAT,2022,781.43046875
SONITPUR,2022,0.0
SOUTH24PARGANAS,2022,1152.7604166666667
SOUTHANDAMAN,2022,0.0
SOUTHGAROHILLS,2022,0.0
SOUTHGOA,2022,372.1929931640625
SOUTHSIKKIM,2022,0.0
SOUTHTRIPURA,2022,0.0
SOUTHWESTGAROHILLS,2022,0.0
SOUTHWESTKHASIHILLS,2022,0.0
SRIKAKULAM,2022,895.0650499131945
SRINAGAR,2022,0.0
SUBARNAPUR,2022,611.6638997395834
SUKMA,2022,975.8058810763888
SULTANPUR,2022,1788.1525390625
SUNDARGARH,2022,1203.7428635817307
SUPAUL,2022,0.0
SURAJPUR,2022,1437.566623263889
SURAT,2022,953.1978236607144
SURENDRANAGAR,2022,685.9763020833333
SURGUJA,2022,1389.4794921875
TAMENGLONG,2022,0.0
TAPI,2022,998.50205078125
TARNTARAN,2022,3976.732421875
TAWANG,2022,0.0
TEHRIGARHWAL,2022,906.85107421875
THANE,2022,491.80283203125
THANJAVUR,2022,56.585286458333336
THEDANGS,2022,839.5768229166666
THENILGIRIS,2022,1583.5201416015625
THENI,2022,63.640411376953125
THIRUVALLUR,2022,0.0
THIRUVANANTHAPURAM,2022,35.29658508300781
THIRUVARUR,2022,41.61720581054688
THOOTHUKKUDI,2022,18.77142987932477
THOUBAL,2022,0.0
THRISSUR,2022,191.05665588378903
TIKAMGARH,2022,1543.412109375
TINSUKIA,2022,0.0
TIRAP,2022,0.0
TIRUCHIRAPPALLI,2022,48.99298095703125
TIRUNELVELI,2022,16.415597915649414
TIRUPPUR,2022,75.76296488444011
TIRUVANNAMALAI,2022,94.1899642944336
TONK,2022,764.0830078125
TUENSANG,2022,0.0
TUMKUR,2022,1377.70751953125
UDAIPUR,2022,2100.4716282894738
UDALGURI,2022,0.0
UDHAMSINGHNAGAR,2022,1098.3077799479167
UDHAMPUR,2022,2382.455078125
UDUPI,2022,663.869140625
UJJAIN,2022,916.4462890625
UKHRUL,2022,0.0
UMARIA,2022,1320.2340494791667
UNA,2022,1584.8411865234375
UNNAO,2022,1847.16064453125
UNOKOTI,2022,0.0
UPPERSIANG,2022,0.0
UPPERSUBANSIRI,2022,0.0
UTTARBASTARKANKER,2022,1084.1784446022727
UTTARDINAJPUR,2022,0.0
UTTARAKANNADA,2022,411.86666165865387
UTTARKASHI,2022,961.0576171875
VADODARA,2022,663.2567138671875
VAISHALI,2022,0.0
VALSAD,2022,1104.4566650390625
VARANASI,2022,1550.47412109375
VELLORE,2022,105.94235229492188
VIDISHA,2022,1028.3860085227273
VILUPPURAM,2022,107.06092529296876
VIRUDUNAGAR,2022,64.9542236328125
VISAKHAPATNAM,2022,930.5506417410714
VIZIANAGARAM,2022,835.1518012152778
WARANGAL,2022,502.9504123263889
WARDHA,2022,1344.9174107142858
WASHIM,2022,1421.120954241071
WAYANAD,2022,1387.91259765625
WEST,2022,801.7578125
WESTGAROHILLS,2022,0.0
WESTGODAVARI,2022,1251.1029829545455
WESTKAMENG,2022,0.0
WESTKHASIHILLS,2022,0.0
WESTNIMAR,2022,1144.3499348958333
WESTSIANG,2022,0.0
WESTSIKKIM,2022,0.0
WESTTRIPURA,2022,0.0
WOKHA,2022,0.0
Y.S.R.,2022,1441.271875
YADGIR,2022,794.7210828993055
YAMUNANAGAR,2022,861.523193359375
YANAM,2022,
YAVATMAL,2022,1212.741365131579
ZUNHEBOTO,2022,0.0
ADILABAD,2023,769.672214673913
AGARMALWA,2023,838.267333984375
AGRA,2023,1058.7247721354167
AHMADABAD,2023,726.983447265625
AHMADNAGAR,2023,715.9034375
AIZAWL,2023,0.0
AJMER,2023,449.8077799479167
AKOLA,2023,791.0043334960938
ALAPPUZHA,2023,127.23082733154295
ALIGARH,2023,783.449609375
ALIPURDUAR,2023,0.0
ALIRAJPUR,2023,1124.9573974609375
ALLAHABAD,2023,1251.9224853515625
ALMORA,2023,752.340087890625
ALWAR,2023,621.4304606119791
AMBALA,2023,334.55596923828125
AMBEDKARNAGAR,2023,1780.986328125
AMETHI,2023,1545.612548828125
AMRAVATI,2023,1023.0754825367648
AMRELI,2023,659.2384144176136
AMRITSAR,2023,2525.968359375
AMROHA,2023,625.87802734375
ANAND,2023,935.2639973958334
ANANTAPUR,2023,1500.7607060185185
ANANTNAG,2023,0.0
ANJAW,2023,0.0
ANUGUL,2023,947.1845703125
ANUPPUR,2023,1302.3562825520833
ARARIA,2023,0.0
ARAVALLI,2023,1510.796875
ARIYALUR,2023,51.62568664550781
ARWAL,2023,1056.05517578125
ASHOKNAGAR,2023,1141.329799107143
AURAIYA,2023,1302.359130859375
AURANGABAD,2023,816.2911879595588
AZAMGARH,2023,1431.6875
BADGAM,2023,0.0
BAGALKOT,2023,372.3351779513889
BAGESHWAR,2023,868.6087239583334
BAGHPAT,2023,541.2890014648438
BAHRAICH,2023,1142.3486328125
BAKSA,2023,0.0
BALAGHAT,2023,1310.729771205357
BALANGIR,2023,925.6488715277778
BALESHWAR,2023,1343.039341517857
BALLIA,2023,1189.1126708984375
BALOD,2023,827.5003255208334
BALODABAZAR,2023,1018.9757690429688
BALRAMPUR,2023,1304.529296875
BANASKANTHA,2023,117.42694091796876
BANDA,2023,1498.8201904296875
BANDIPORE,2023,0.0
BANGALORE,2023,1265.02587890625
BANGALORERURAL,2023,1237.7809244791667
BANKA,2023,221.3027587890625
BANKURA,2023,1265.6293402777778
BANSWARA,2023,690.8251953125
BARABANKI,2023,1697.9513346354167
BARAMULLA,2023,0.0
BARAN,2023,628.1809303977273
BARDDHAMAN,2023,439.0099487304688
BAREILLY,2023,669.8103515625
BARGARH,2023,1070.20087890625
BARMER,2023,0.0
BARNALA,2023,515.4085083007812
BARPETA,2023,0.0
BARWANI,2023,1276.4666015625
BASTAR,2023,545.659912109375
BASTI,2023,1187.0704345703125
BATHINDA,2023,1285.7791341145833
BAUDA,2023,802.2600911458334
BEGUSARAI,2023,0.0
BELGAUM,2023,410.88921440972223
BELLARY,2023,690.3661295572916
BEMETARA,2023,1210.729248046875
BETUL,2023,1263.977783203125
BHADRAK,2023,1161.296142578125
BHAGALPUR,2023,0.0
BHANDARA,2023,1013.5447265625
BHARATPUR,2023,982.3840680803572
BHARUCH,2023,926.4349365234376
BHAVNAGAR,2023,542.3517795138889
BHILWARA,2023,552.0029296875
BHIND,2023,1216.6142578125
BHIWANI,2023,371.32847377232144
BHOJPUR,2023,1092.2069091796875
BHOPAL,2023,1272.48046875
BID,2023,738.363671875
BIDAR,2023,773.2232142857143
BIJAPUR,2023,592.1320043103449
BIJNOR,2023,565.67919921875
BIKANER,2023,1287.3201069078948
BILASPUR,2023,1290.299045138889
BIRBHUM,2023,0.0
BISHNUPUR,2023,
BOKARO,2023,1650.2522786458333
BONGAIGAON,2023,0.0
BOTAD,2023,491.7644348144531
BUDAUN,2023,550.6477399553571
BULANDSHAHR,2023,675.4087727864584
BULDANA,2023,761.1078125
BUNDI,2023,519.6878051757812
BURHANPUR,2023,833.956298828125
BUXAR,2023,1179.303955078125
CACHAR,2023,0.0
CHAMBA,2023,1004.1796875
CHAMOLI,2023,855.9744466145834
CHAMPAWAT,2023,822.6205444335938
CHAMPHAI,2023,0.0
CHAMRAJNAGAR,2023,877.00830078125
CHANDAULI,2023,1373.3561197916667
CHANDEL,2023,0.0
CHANDIGARH,2023,
CHANDRAPUR,2023,930.8759765625
CHANGLANG,2023,0.0
CHATRA,2023,1445.93564453125
CHENNAI,2023,
CHHATARPUR,2023,1328.5179036458333
CHHINDWARA,2023,1437.608455882353
CHHOTAUDAIPUR,2023,1121.0109375
CHIKBALLAPURA,2023,1249.666294642857
CHIKMAGALUR,2023,866.916015625
CHIRANG,2023,0.0
CHITRADURGA,2023,1093.5265299479167
CHITRAKOOT,2023,1329.0198974609375
CHITTAURGARH,2023,445.282568359375
CHITTOOR,2023,721.0730646306819
CHURACHANDPUR,2023,0.0
CHURU,2023,740.1043419471154
COIMBATORE,2023,64.60579833984374
CUDDALORE,2023,108.7466064453125
CUTTACK,2023,897.588623046875
DADRAANDNAGARHAVELI,2023,1094.8905029296875
DAHOD,2023,1124.1858723958333
DAKSHINDINAJPUR,2023,0.0
DAKSHINAKANNADA,2023,1169.35791015625
DAMAN,2023,1419.667724609375
DAMOH,2023,1269.8355823863635
DANTEWADA,2023,453.3927815755208
DARBHANGA,2023,0.0
DARJILING,2023,0.0
DARRANG,2023,0.0
DATIA,2023,1448.6927490234375
DAUSA,2023,732.4556640625
DAVANAGERE,2023,667.5172119140625
DEBAGARH,2023,925.9419555664062
DEHRADUN,2023,580.70341796875
DEOGHAR,2023,1081.1197916666667
DEORIA,2023,990.69892578125
DEVBHUMIDWARKA,2023,400.7499186197917
DEWAS,2023,1091.6571180555557
DHALAI,2023,0.0
DHAMTARI,2023,906.3467610677084
DHANBAD,2023,1435.1554361979167
DHAR,2023,1062.4944069602273
DHARMAPURI,2023,369.46630859375
DHARWAD,2023,313.6657017299107
DHAULPUR,2023,1187.6408203125
DHEMAJI,2023,0.0
DHENKANAL,2023,929.8286830357144
DHUBRI,2023,0.0
DHULE,2023,1073.9112955729167
DIBANGVALLEY,2023,0.0
DIBRUGARH,2023,0.0
DIMAHASAO,2023,0.0
DIMAPUR,2023,
DINDIGUL,2023,52.61293029785156
DINDORI,2023,1163.784939236111
DIU,2023,
DODA,2023,2280.3019205729165
DUMKA,2023,229.1264892578125
DUNGARPUR,2023,1061.5822265625
DURG,2023,1150.3335774739585
EASTGAROHILLS,2023,0.0
EASTGODAVARI,2023,724.9567708333333
EASTKAMENG,2023,0.0
EASTKHASIHILLS,2023,0.0
EASTNIMAR,2023,1135.7340198863635
EASTSIANG,2023,0.0
EASTSIKKIM,2023,0.0
ERNAKULAM,2023,123.5537618001302
ERODE,2023,318.332470703125
ETAH,2023,790.9840698242188
ETAWAH,2023,1093.7460123697915
FAIZABAD,2023,1650.8517252604167
FARIDABAD,2023,544.1614379882812
FARIDKOT,2023,3125.57861328125
FARRUKHABAD,2023,1079.6859130859375
FATEHABAD,2023,470.8044128417969
FATEHGARHSAHIB,2023,485.4443359375
FATEHPUR,2023,1827.4736328125
FAZILKA,2023,626.405859375
FIROZABAD,2023,958.943359375
FIROZPUR,2023,2822.3236328125
GADAG,2023,270.00994873046875
GAJAPATI,2023,684.72021484375
GANDERBAL,2023,
GANDHINAGAR,2023,725.9853515625
GANGANAGAR,2023,1298.6888363486842
GANJAM,2023,638.8932439630681
GARHCHIROLI,2023,873.4732530381945
GARHWA,2023,1640.43359375
GARHWAL,2023,578.3733723958334
GARIABAND,2023,761.4270629882812
GAUTAMBUDDHANAGAR,2023,690.7149251302084
GAYA,2023,1235.7955078125
GHAZIABAD,2023,570.201171875
GHAZIPUR,2023,1227.44609375
GIRSOMNATH,2023,716.6417643229166
GIRIDIH,2023,1262.405970982143
GOALPARA,2023,0.0
GODDA,2023,0.0
GOLAGHAT,2023,0.0
GOMATI,2023,0.0
GONDA,2023,1359.28896484375
GONDIYA,2023,1076.307756696429
GOPALGANJ,2023,0.0
GORAKHPUR,2023,1025.3253173828125
GULBARGA,2023,598.5211463341346
GUMLA,2023,1618.796595982143
GUNA,2023,877.4867621527778
GUNTUR,2023,819.0300641741071
GURDASPUR,2023,2940.14599609375
GURGAON,2023,641.73486328125
GWALIOR,2023,1497.4615885416667
HAILAKANDI,2023,0.0
HAMIRPUR,2023,1347.8902587890625
HANUMANGARH,2023,1742.3523763020833
HAORA,2023,1798.915771484375
HAPUR,2023,607.3280029296875
HARDA,2023,1360.97626953125
HARDOI,2023,1281.3404541015625
HARDWAR,2023,515.0073649088541
HASSAN,2023,1634.7447265625
HATHRAS,2023,948.3258463541666
HAVERI,2023,410.0386962890625
HAZARIBAGH,2023,1613.0496419270833
HINGOLI,2023,800.761962890625
HISAR,2023,468.4616292317708
HOSHANGABAD,2023,1354.9033203125
HOSHIARPUR,2023,1160.459228515625
HUGLI,2023,1772.8391927083333
HYDERABAD,2023,
IDUKKI,2023,66.83400980631511
IMPHALEAST,2023,
IMPHALWEST,2023,0.0
INDORE,2023,1091.37294921875
JABALPUR,2023,1424.39853515625
JAGATSINGHAPUR,2023,889.6295166015625
JAINTIAHILLS,2023,0.0
JAIPUR,2023,447.94666245404414
JAISALMER,2023,0.0
JAJAPUR,2023,1172.87548828125
JALANDHAR,2023,1416.235546875
JALAUN,2023,1223.660295758929
JALGAON,2023,955.0254991319443
JALNA,2023,649.1373046875
JALOR,2023,638.5159505208334
JALPAIGURI,2023,0.0
JAMMU,2023,0.0
JAMNAGAR,2023,1021.2750651041666
JAMTARA,2023,865.5098470052084
JAMUI,2023,901.672265625
JANJGIR-CHAMPA,2023,879.1339285714286
JASHPUR,2023,1397.9049479166667
JAUNPUR,2023,1637.4666341145833
JEHANABAD,2023,1187.502685546875
JHABUA,2023,794.047216796875
JHAJJAR,2023,488.4944458007813
JHALAWAR,2023,750.9127604166666
JHANSI,2023,1284.5018717447915
JHARSUGUDA,2023,1407.1995442708333
JHUNJHUNUN,2023,350.0733642578125
JIND,2023,477.93359375
JODHPUR,2023,1244.0115966796875
JORHAT,2023,0.0
JUNAGADH,2023,762.5298936631945
KABEERDHAM,2023,1329.9506138392858
KACHCHH,2023,627.0103717672414
KAIMUR,2023,1719.744921875
KAITHAL,2023,486.0539957682292
KALAHANDI,2023,785.9350142045455
KAMRUP,2023,0.0
KAMRUPMETROPOLITAN,2023,0.0
KANCHEEPURAM,2023,0.0
KANDHAMAL,2023,790.8318536931819
KANGRA,2023,945.6024305555557
KANNAUJ,2023,1483.5782877604167
KANNIYAKUMARI,2023,0.0
KANNUR,2023,1480.79248046875
KANPURDEHAT,2023,1470.34150390625
KANPURNAGAR,2023,1587.7379557291667
KAPURTHALA,2023,2087.147216796875
KARAIKAL,2023,
KARAULI,2023,843.8085327148438
KARBIANGLONG,2023,0.0
KARGIL,2023,1498.8228600543478
KARIMGANJ,2023,0.0
KARIMNAGAR,2023,669.5580729166667
KARNAL,2023,382.0087585449219
KARUR,2023,52.95172627766927
KASARAGOD,2023,1481.8255208333333
KASGANJ,2023,679.9780883789062
KATHUA,2023,2612.962890625
KATIHAR,2023,0.0
KATNI,2023,1293.4526909722222
KAUSHAMBI,2023,1298.0861002604167
KENDRAPARA,2023,998.6388549804688
KENDUJHAR,2023,1195.3455255681818
KHAGARIA,2023,0.0
KHAMMAM,2023,802.1031605113636
KHEDA,2023,668.2159423828125
KHORDHA,2023,794.8343098958334
KHOWAI,2023,0.0
KHUNTI,2023,1375.1060791015625
KINNAUR,2023,770.7019856770834
KIPHIRE,2023,0.0
KISHANGANJ,2023,0.0
KISHTWAR,2023,1658.0324928977273
KOCHBIHAR,2023,0.0
KODAGU,2023,1662.828125
KODARMA,2023,1426.0684814453125
KOHIMA,2023,0.0
KOKRAJHAR,2023,0.0
KOLAR,2023,589.001171875
KOLASIB,2023,0.0
KOLHAPUR,2023,489.0261418269231
KOLKATA,2023,1695.5560302734375
KOLLAM,2023,67.94889831542969
KONDAGAON,2023,556.7528948102679
KOPPAL,2023,342.62420654296875
KORAPUT,2023,545.0452473958334
KORBA,2023,1263.972935267857
KORIYA,2023,1305.5374348958333
KOTA,2023,606.9303850446429
KOTTAYAM,2023,84.48609161376953
KOZHIKODE,2023,1189.14404296875
KRISHNA,2023,805.7578938802084
KRISHNAGIRI,2023,538.2365373883929
KULGAM,2023,0.0
KULLU,2023,697.3062065972222
KUPWARA,2023,0.0
KURNOOL,2023,1120.7214673913045
KURUKSHETRA,2023,324.3275146484375
KURUNGKUMEY,2023,0.0
KUSHINAGAR,2023,184.1445190429688
LAHUL&SPITI,2023,723.2059151785714
LAKHIMPUR,2023,0.0
LAKHIMPURKHERI,2023,1152.394810267857
LAKHISARAI,2023,0.0
LAKSHADWEEP,2023,
LALITPUR,2023,1168.5030517578125
LATEHAR,2023,1583.2235107421875
LATUR,2023,815.09189453125
LAWANGTLAI,2023,1990.3724365234373
LEH(LADAKH),2023,1039.2725123355262
LOHARDAGA,2023,1374.3224283854167
LOHIT,2023,0.0
LONGDING,2023,0.0
LONGLENG,2023,
LOWERDIBANGVALLEY,2023,0.0
LOWERSUBANSIRI,2023,0.0
LUCKNOW,2023,1527.9752604166667
LUDHIANA,2023,570.6935546875
LUNGLEI,2023,509.14886474609375
MADHEPURA,2023,0.0
MADHUBANI,2023,0.0
MADURAI,2023,52.36007308959961
MAHARAJGANJ,2023,323.9066975911458
MAHASAMUND,2023,1013.9380580357144
MAHBUBNAGAR,2023,800.8671875
MAHE,2023,1512.4715576171875
MAHENDRAGARH,2023,455.3602294921875
MAHESANA,2023,338.2107421875
MAHISAGAR,2023,1317.775390625
MAHOBA,2023,1452.75927734375
MAINPURI,2023,1073.35810546875
MALAPPURAM,2023,984.8826171875
MALDAH,2023,0.0
MALKANGIRI,2023,710.4561157226562
MAMIT,2023,0.0
MANDI,2023,708.0574776785714
MANDLA,2023,1440.29296875
MANDSAUR,2023,725.9469168526786
MANDYA,2023,2089.8942522321427
MANSA,2023,421.2398274739583
MATHURA,2023,995.5173828125
MAU,2023,1229.5823567708333
MAYURBHANJ,2023,1169.72900390625
MEDAK,2023,695.0755709134615
MEERUT,2023,557.1592203776041
MEWAT,2023,845.6507568359375
MIRZAPUR,2023,1052.35107421875
MOGA,2023,1283.8939208984375
MOKOKCHUNG,2023,0.0
MON,2023,0.0
MORADABAD,2023,534.3363037109375
MORBI,2023,899.6969401041666
MORENA,2023,1275.2998046875
MORIGAON,2023,0.0
MUKTSAR,2023,3376.106201171875
MUMBAICITY,2023,
MUMBAISUBURBAN,2023,669.1231079101562
MUNGELI,2023,1508.2926432291667
MUNGER,2023,0.0
MURSHIDABAD,2023,0.0
MUZAFFARNAGAR,2023,505.0195719401042
MUZAFFARPUR,2023,0.0
MYSORE,2023,1256.666259765625
NABARANGAPUR,2023,571.7294921875
NADIA,2023,352.04248046875
NAGAON,2023,0.0
NAGAPPATTINAM,2023,0.0
NAGAUR,2023,1152.80109375
NAGPUR,2023,1134.3560267857142
NAINITAL,2023,731.6533900669643
NALANDA,2023,356.5738220214844
NALBARI,2023,0.0
NALGONDA,2023,795.4567228618421
NAMAKKAL,2023,61.4921630859375
NAMSAI,2023,0.0
NANDED,2023,805.8707932692307
NANDURBAR,2023,950.8799913194443
NARAYANPUR,2023,565.7039388020834
NARMADA,2023,1059.2197265625
NARSIMHAPUR,2023,1239.3175455729167
NASHIK,2023,872.5718544407895
NAVSARI,2023,920.0804443359376
NAWADA,2023,1293.53564453125
NAYAGARH,2023,769.5558268229166
NEEMUCH,2023,585.4807400173611
NELLORE,2023,1742.0596217105262
NICOBARISLANDS,2023,0.0
NIZAMABAD,2023,736.7213245738636
NORTH24PARGANAS,2023,1547.19921875
NORTHGAROHILLS,2023,0.0
NORTHGOA,2023,374.496826171875
NORTHSIKKIM,2023,0.0
NORTHTRIPURA,2023,0.0
NORTHANDMIDDLEANDAMAN,2023,0.0
NUAPADA,2023,933.56943359375
OSMANABAD,2023,644.6906072443181
PAKUR,2023,0.0
PALAKKAD,2023,240.7449137369792
PALAMU,2023,1555.080859375
PALGHAR,2023,1197.603655133929
PALI,2023,2359.5357421875
PALWAL,2023,894.0596923828125
PANCHMAHALS,2023,821.3528442382812
PANCHKULA,2023,501.152587890625
PANIPAT,2023,340.34112548828125
PANNA,2023,1463.9899338942307
PAPUMPARE,2023,0.0
PARBHANI,2023,792.3214111328125
PASHCHIMCHAMPARAN,2023,0.0
PASHCHIMMEDINIPUR,2023,1308.790318080357
PASHCHIMISINGHBHUM,2023,1328.28359375
PATAN,2023,560.3470594618055
