region_id,year,shock,distribution,income,distortion,structural,composite_equal,composite_weighted
ANUPPUR_MADHYA PRADESH,2024.0,0.3265112950306917,0.3985998627797677,0.4,0.5714285714285714,0.5225290841164111,0.44381376267108835,0.4315678988511944
AURAIYA_UTTAR PRADESH,2015.0,0.3265112950306917,0.7920361293395354,0.6,0.42857142857142855,0.4127907330628048,0.511981917200892,0.5068789105238553
AURAIYA_UTTAR PRADESH,2016.0,0.3265112950306917,0.8555014712794782,0.55,0.14285714285714285,0.5006020650271638,0.47509439483889526,0.4842771024475728
AURAIYA_UTTAR PRADESH,2017.0,0.3265112950306917,0.8316993313925095,0.65,0.2857142857142857,0.4344647233619823,0.5056779270998938,0.5077177775657142
AURAIYA_UTTAR PRADESH,2018.0,0.3265112950306917,0.8161846913980837,0.5,0.2857142857142857,0.4474304617488381,0.4751681467783798,0.47720799724420015
AURAIYA_UTTAR PRADESH,2019.0,0.3265112950306917,0.8222032244665949,0.65,0.42857142857142855,0.4487800025614629,0.5352131901260355,0.5301101834489987
AURAIYA_UTTAR PRADESH,2020.0,0.3265112950306917,0.7065747222067184,0.55,0.2857142857142857,0.38650813261603034,0.4510616871135452,0.45310153757936555
AURAIYA_UTTAR PRADESH,2021.0,0.3265112950306917,0.7869965726100564,0.65,0.2857142857142857,0.5059506842310183,0.5110345675172104,0.5130744179830308
AURAIYA_UTTAR PRADESH,2022.0,0.3265112950306917,0.7765989400683929,0.6,0.42857142857142855,0.4431093275062681,0.5149581982353563,0.5098551915583194
AURAIYA_UTTAR PRADESH,2023.0,0.3265112950306917,0.6314551175372735,0.55,0.42857142857142855,0.3660434944863014,0.46051626712513904,0.4554132604481022
AURAIYA_UTTAR PRADESH,2024.0,0.3265112950306917,0.4915836956261197,0.4,0.5714285714285714,0.379181614754898,0.43374103536805614,0.4214951715481622
AZAMGARH_UTTAR PRADESH,2015.0,0.18889313744479921,0.6734698285817174,0.5,0.42857142857142855,0.43834407256268654,0.4458556934321264,0.4338717788757949
AZAMGARH_UTTAR PRADESH,2016.0,0.3265112950306917,0.7929468229647302,0.6,0.42857142857142855,0.43693924915415816,0.5169937591442016,0.5118907524671649
AZAMGARH_UTTAR PRADESH,2017.0,0.3265112950306917,0.7582177562556176,0.6,0.42857142857142855,0.4282932259011348,0.5083187411517744,0.5032157344747377
AZAMGARH_UTTAR PRADESH,2018.0,0.3265112950306917,0.721823054380575,0.6,0.42857142857142855,0.4295621250204659,0.5012935806006322,0.4961905739235954
AZAMGARH_UTTAR PRADESH,2019.0,0.3265112950306917,0.7502778786255945,0.6,0.42857142857142855,0.47038525077590054,0.515149170600723,0.5100461639236862
AZAMGARH_UTTAR PRADESH,2020.0,0.3265112950306917,0.6977589011083831,0.5,0.42857142857142855,0.42485194246772956,0.47553871343564663,0.47043570675860974
AZAMGARH_UTTAR PRADESH,2021.0,0.3265112950306917,0.7790895657775054,0.7,0.2857142857142857,0.504894399918345,0.5192419092881655,0.5212817597539858
AZAMGARH_UTTAR PRADESH,2022.0,0.3265112950306917,0.7379421857013735,0.7,0.2857142857142857,0.42697546928514274,0.49542864714629875,0.497468497612119
AZAMGARH_UTTAR PRADESH,2023.0,0.3265112950306917,0.5738747622511323,0.5,0.42857142857142855,0.359501084777619,0.43769171412617436,0.43258870744913747
AZAMGARH_UTTAR PRADESH,2024.0,0.4717561724078182,0.6735086274755315,0.25,0.42857142857142855,0.45764407747973573,0.45629606118690286,0.4584552983787223
