region_id,year,pillar5_structural_score
BANSWARA_RAJASTHAN,2018.0,0.4624254607347296
BANSWARA_RAJASTHAN,2019.0,0.4629886039209829
BANSWARA_RAJASTHAN,2020.0,0.3912364769477411
BANSWARA_RAJASTHAN,2021.0,0.5013236507172418
BANSWARA_RAJASTHAN,2022.0,0.6167772415017125
BANSWARA_RAJASTHAN,2023.0,0.42172969552196077
BANSWARA_RAJASTHAN,2024.0,0.6101814847726402
BAREILLY_UTTAR PRADESH,2015.0,0.4147141905816344
BAREILLY_UTTAR PRADESH,2016.0,0.4635162931866358
BAREILLY_UTTAR PRADESH,2017.0,0.4290215783747653
BAREILLY_UTTAR PRADESH,2018.0,0.41812989500021785
BAREILLY_UTTAR PRADESH,2019.0,0.41125984432928525
BAREILLY_UTTAR PRADESH,2020.0,0.3989144000337844
BAREILLY_UTTAR PRADESH,2021.0,0.46955128437712684
BAREILLY_UTTAR PRADESH,2022.0,0.43888293464289246
BAREILLY_UTTAR PRADESH,2023.0,0.46014689137364584
BAREILLY_UTTAR PRADESH,2024.0,0.4684607570845818
BARNALA_PUNJAB,2015.0,0.37351025020875434
BARNALA_PUNJAB,2016.0,0.46575530087578826
BARNALA_PUNJAB,2017.0,0.4127951802632008
BARNALA_PUNJAB,2018.0,0.5838380078332748
BARNALA_PUNJAB,2019.0,0.44458653023400574
BARNALA_PUNJAB,2020.0,0.39122248778854063
BARNALA_PUNJAB,2021.0,0.48514758180431633
BARNALA_PUNJAB,2022.0,0.44692031613478195
BARNALA_PUNJAB,2023.0,0.4412805292785239
BARNALA_PUNJAB,2024.0,0.5271922553879747
BARWANI_MADHYA PRADESH,2015.0,0.43571531006743347
BARWANI_MADHYA PRADESH,2016.0,0.41143162197986377
BARWANI_MADHYA PRADESH,2017.0,0.3892651412419958
BARWANI_MADHYA PRADESH,2018.0,0.33416248759838924
BARWANI_MADHYA PRADESH,2019.0,0.48528617259976076
BARWANI_MADHYA PRADESH,2020.0,0.34783769069419074
BARWANI_MADHYA PRADESH,2021.0,0.6070336856730533
BARWANI_MADHYA PRADESH,2022.0,0.613201255204861
BARWANI_MADHYA PRADESH,2023.0,0.48065173145287804
BARWANI_MADHYA PRADESH,2024.0,0.4790771157840766
BASTI_UTTAR PRADESH,2015.0,0.39728861446757135
BASTI_UTTAR PRADESH,2016.0,0.4246637878081277
BASTI_UTTAR PRADESH,2017.0,0.4564112987151503
BASTI_UTTAR PRADESH,2018.0,0.4281027512792731
BASTI_UTTAR PRADESH,2019.0,0.4686151282422603
BASTI_UTTAR PRADESH,2020.0,0.43306737824535946
BASTI_UTTAR PRADESH,2021.0,0.5355937536946181
BASTI_UTTAR PRADESH,2022.0,0.3968741348763752
BASTI_UTTAR PRADESH,2023.0,0.3639645078219114
BASTI_UTTAR PRADESH,2024.0,0.4753220601795025
BELAGAVI_KARNATAKA,2015.0,0.3712778656456536
BELAGAVI_KARNATAKA,2016.0,0.410561150669476
BELAGAVI_KARNATAKA,2017.0,0.48296381945167255
BELAGAVI_KARNATAKA,2018.0,0.4469529228490219
BELAGAVI_KARNATAKA,2019.0,0.47816245634383614
BELAGAVI_KARNATAKA,2020.0,0.3851667672508343
BELAGAVI_KARNATAKA,2021.0,0.4449599108637491
BELAGAVI_KARNATAKA,2022.0,0.5193810467500729
BELAGAVI_KARNATAKA,2023.0,0.45696316184217894
BELAGAVI_KARNATAKA,2024.0,0.4892773296162482
BETUL_MADHYA PRADESH,2015.0,0.38947153622390884
BETUL_MADHYA PRADESH,2016.0,0.42752862910222594
BETUL_MADHYA PRADESH,2017.0,0.45432199802809736
BETUL_MADHYA PRADESH,2018.0,0.4074995937252873
BETUL_MADHYA PRADESH,2019.0,0.510617839498744
BETUL_MADHYA PRADESH,2020.0,0.29646402086502277
BETUL_MADHYA PRADESH,2021.0,0.5895077863171793
BETUL_MADHYA PRADESH,2022.0,0.5534718747067621
BETUL_MADHYA PRADESH,2023.0,0.508818133298795
BETUL_MADHYA PRADESH,2024.0,0.451635767686169
BHANDARA_MAHARASHTRA,2015.0,0.419800515931798
BHANDARA_MAHARASHTRA,2016.0,0.5066859128801087
BHANDARA_MAHARASHTRA,2017.0,0.5156587934643695
BHANDARA_MAHARASHTRA,2018.0,0.47700259161556846
BHANDARA_MAHARASHTRA,2019.0,0.5739610408363739
BHANDARA_MAHARASHTRA,2020.0,0.4621683283011908
BHANDARA_MAHARASHTRA,2021.0,0.45654789495064685
BHANDARA_MAHARASHTRA,2022.0,0.4599624624790902
BHANDARA_MAHARASHTRA,2023.0,0.46768717965169043
BHANDARA_MAHARASHTRA,2024.0,0.37580424284203673
BHARATPUR_RAJASTHAN,2015.0,0.37515947908582004
BHARATPUR_RAJASTHAN,2016.0,0.4211989149086016
BHARATPUR_RAJASTHAN,2017.0,0.470763531121345
BHARATPUR_RAJASTHAN,2018.0,0.468139334816577
BHARATPUR_RAJASTHAN,2019.0,0.44106981642167425
BHARATPUR_RAJASTHAN,2020.0,0.4396422019624377
BHARATPUR_RAJASTHAN,2021.0,0.5044218037344576
BHARATPUR_RAJASTHAN,2022.0,0.49514096077533787
BHARATPUR_RAJASTHAN,2023.0,0.4623808109351603
BHARATPUR_RAJASTHAN,2024.0,0.44344124891891684
BHARUCH_GUJARAT,2015.0,0.4530295275171634
BHARUCH_GUJARAT,2016.0,0.4289415070430207
BHARUCH_GUJARAT,2017.0,0.43281329203399543
BHARUCH_GUJARAT,2018.0,0.4276150644934854
BHARUCH_GUJARAT,2019.0,0.44532555403449203
BHARUCH_GUJARAT,2020.0,0.43052720451760895
BHARUCH_GUJARAT,2021.0,0.4385285375053038
BHARUCH_GUJARAT,2022.0,0.44930071348699685
BHARUCH_GUJARAT,2023.0,0.42313608108436673
BHARUCH_GUJARAT,2024.0,0.46446318620868304
BHAVNAGAR_GUJARAT,2015.0,0.4088243363788635
BHAVNAGAR_GUJARAT,2016.0,0.37634389310382427
BHAVNAGAR_GUJARAT,2017.0,0.46251089585971156
BHAVNAGAR_GUJARAT,2018.0,0.37640108723717475
BHAVNAGAR_GUJARAT,2019.0,0.49602229232781353
BHAVNAGAR_GUJARAT,2020.0,0.38550610679183683
BHAVNAGAR_GUJARAT,2021.0,0.551390309366945
BHAVNAGAR_GUJARAT,2022.0,0.48366163504153575
BHAVNAGAR_GUJARAT,2023.0,0.4594121703613079
BHAVNAGAR_GUJARAT,2024.0,0.4585329716628092
BHILWARA_RAJASTHAN,2015.0,0.36711187175323323
BHILWARA_RAJASTHAN,2016.0,0.4208313782083105
BHILWARA_RAJASTHAN,2017.0,0.5188464488795955
BHILWARA_RAJASTHAN,2018.0,0.401043163115242
BHILWARA_RAJASTHAN,2019.0,0.3819034497233772
BHILWARA_RAJASTHAN,2020.0,0.3874034596288652
BHILWARA_RAJASTHAN,2021.0,0.6385806080027019
BHILWARA_RAJASTHAN,2022.0,0.4716404097107939
BHILWARA_RAJASTHAN,2023.0,0.421742110997509
BHILWARA_RAJASTHAN,2024.0,0.7623948974490962
BHIWANI_HARYANA,2015.0,0.4517948972189499
BHIWANI_HARYANA,2016.0,0.3806946617434636
BHIWANI_HARYANA,2017.0,0.4536379355947822
BHIWANI_HARYANA,2018.0,0.5131683636197225
BHIWANI_HARYANA,2019.0,0.42307479246790125
BHIWANI_HARYANA,2020.0,0.3603608273606206
BHIWANI_HARYANA,2021.0,0.467483029240253
BHIWANI_HARYANA,2022.0,0.49797139682893854
