region_id,year,shock,distribution,income,distortion,structural,index_equal_weight,index_weighted,MGNREGA_Index,COVID_dummy,period
CUDDALORE_TAMIL NADU,2021,0.6164462039222478,0.4129026912098684,0.4129049242362664,0.5870950757637335,0.6733294871646233,0.5405356764593479,0.5420032328672736,0.5405356764593479,1,Post-COVID
CUDDALORE_TAMIL NADU,2022,0.7861698572539886,0.4559307863806261,0.4559333440472444,0.5440666559527556,0.7031747814283755,0.5890550850125981,0.6011602450776596,0.5890550850125981,0,Post-COVID
CUDDALORE_TAMIL NADU,2023,0.7814489462615047,0.770848975550608,0.7708538296143808,0.229146170385619,0.6715061349512981,0.6447608113526822,0.6723759501464764,0.6447608113526822,0,Post-COVID
CUDDALORE_TAMIL NADU,2024,0.6523066712858987,0.6317566625805645,0.6317604504792292,0.3682395495207705,0.4397266373628045,0.5447579942458536,0.55896135033411,0.5447579942458536,0,Post-COVID
CUTTACK_ODISHA,2015,0.6377716395415409,0.0906795896924879,0.0906786020955779,0.909321397904422,0.9778130151176396,0.5412528488703338,0.5276753609521896,0.5412528488703338,0,Pre-COVID
CUTTACK_ODISHA,2016,0.6104424840956786,0.0881401585151948,0.088139173979562,0.911860826020438,0.940331328805904,0.5277827942833555,0.5127118771871175,0.5277827942833555,0,Pre-COVID
CUTTACK_ODISHA,2017,0.6185674131548133,0.1171949662250753,0.1171940974148209,0.882805902585179,0.9422003319348438,0.5355925422629465,0.5223806177914282,0.5355925422629465,0,Pre-COVID
CUTTACK_ODISHA,2018,0.6654680288517563,0.0823988994022975,0.0823979130012501,0.91760208699875,0.9208160909440786,0.5337366038396265,0.5211299009322768,0.5337366038396265,0,Pre-COVID
CUTTACK_ODISHA,2019,0.6228263673375007,0.12928572835213,0.1292848309002936,0.8707151690997064,0.9464258639216916,0.5397075919222645,0.5273131518341542,0.5397075919222645,0,Pre-COVID
CUTTACK_ODISHA,2020,0.6016365208791187,0.2417324065890482,0.2417318095606044,0.7582681904393956,0.9119173871087518,0.5510572629153838,0.54322567943737,0.5510572629153838,1,Post-COVID
CUTTACK_ODISHA,2021,0.5231251658330035,0.2185673989660783,0.2185667537920884,0.7814332462079115,0.8291571177274363,0.5141699365053036,0.5012545324865583,0.5141699365053036,1,Post-COVID
CUTTACK_ODISHA,2022,0.6469511529871589,0.2069965165929315,0.20699588712276,0.7930041128772399,0.8462064531429041,0.5400308245445988,0.5327281765500949,0.5400308245445988,0,Post-COVID
CUTTACK_ODISHA,2023,0.6832445510752222,0.2408006144053594,0.2408000664955732,0.7591999335044268,0.8547225382697595,0.5557535407500682,0.551955771628608,0.5557535407500682,0,Post-COVID
CUTTACK_ODISHA,2024,0.601989572186614,0.0484897655430284,0.0484887182168982,0.9515112817831016,0.8298428747657745,0.4960644424990834,0.47858835701925895,0.4960644424990834,0,Post-COVID
DAMOH_MADHYA PRADESH,2015,0.609925733704628,0.2424038384359882,0.2424034545841931,0.7575965454158068,0.8149994477739041,0.533465803982904,0.5260822633973451,0.533465803982904,0,Pre-COVID
DAMOH_MADHYA PRADESH,2016,0.6803719967558337,0.3007578531686202,0.3007576765224949,0.699242323477505,0.8286627912124596,0.5619585282273827,0.5610150118912991,0.5619585282273827,0,Pre-COVID
DAMOH_MADHYA PRADESH,2017,0.7592543121853095,0.3762064904310282,0.376206614226813,0.623793385773187,0.7857144507173359,0.5842350506667348,0.5910080969873409,0.5842350506667348,0,Pre-COVID
DAMOH_MADHYA PRADESH,2018,0.6968748834545391,0.4853525042749021,0.4853531003051608,0.514646899694839,0.7301845068865961,0.5824823789232074,0.5915937781111924,0.5824823789232074,0,Pre-COVID
DAMOH_MADHYA PRADESH,2019,0.5288744362342687,0.4027789302959008,0.4027791527285887,0.5972208472714112,0.6498533792966261,0.516301349165359,0.512884028613502,0.516301349165359,0,Pre-COVID
DAMOH_MADHYA PRADESH,2020,0.6280849343635371,0.561249787853898,0.5612502819477466,0.4387497180522532,0.7106272856010362,0.5799924015636942,0.5894591623792584,0.5799924015636942,1,Post-COVID
