DISTRICT,Year,ADJ_TOT_EXP
Yamunanagar,2015,16494414
Yamunanagar,2016,22571845
Yamunanagar,2017,22877554
Yamunanagar,2018,28985034
Yamunanagar,2019,30421206
Yamunanagar,2020,23788768
Yamunanagar,2021,34900676
Yamunanagar,2022,32721578
Yamunanagar,2023,32437483
Yamunanagar,2024,32896079
Yamunanagar,2025,8625146
Yavatmal,2014,18303207
Yavatmal,2015,22278540
Yavatmal,2016,17846108
Yavatmal,2017,15841806
Yavatmal,2018,12702779
Yavatmal,2019,12137080
Yavatmal,2020,7050709
Yavatmal,2021,9746493
Yavatmal,2022,13108615
Yavatmal,2023,19343774
Yavatmal,2024,21346338
Yavatmal,2025,9027747
