region_id,year,pillar5_structural_persistence_score
CHHINDWARA_MADHYA PRADESH,2023.0,0.45655592484787527
CHHINDWARA_MADHYA PRADESH,2024.0,0.4257803001703411
CHITRADURGA_KARNATAKA,2015.0,0.16344565331445501
CHITRADURGA_KARNATAKA,2016.0,0.2153883868323136
CHITRADURGA_KARNATAKA,2017.0,0.28643953260834415
CHITRADURGA_KARNATAKA,2018.0,0.32969948251495484
CHITRADURGA_KARNATAKA,2019.0,0.31436448053168536
CHITRADURGA_KARNATAKA,2020.0,0.29552327255779415
CHITRADURGA_KARNATAKA,2021.0,0.3485269187800985
CHITRADURGA_KARNATAKA,2022.0,0.26259919339462173
CHITRADURGA_KARNATAKA,2023.0,0.18132399834231458
CHITRADURGA_KARNATAKA,2024.0,0.27606606500536257
CHITRAKOOT_UTTAR PRADESH,2015.0,0.14167823475233726
CHITRAKOOT_UTTAR PRADESH,2016.0,0.26258821899612683
CHITRAKOOT_UTTAR PRADESH,2017.0,0.2066721006166264
CHITRAKOOT_UTTAR PRADESH,2018.0,0.1720850975049079
CHITRAKOOT_UTTAR PRADESH,2019.0,0.24200339228410478
CHITRAKOOT_UTTAR PRADESH,2020.0,0.31161457979105267
CHITRAKOOT_UTTAR PRADESH,2021.0,0.3960368370079609
CHITRAKOOT_UTTAR PRADESH,2022.0,0.2719107454351035
CHITRAKOOT_UTTAR PRADESH,2023.0,0.2081747854718811
CHITRAKOOT_UTTAR PRADESH,2024.0,0.26625434546435073
CHITTOOR_ANDHRA PRADESH,2015.0,0.20101510411284884
CHITTOOR_ANDHRA PRADESH,2016.0,0.26350326716303163
CHITTOOR_ANDHRA PRADESH,2017.0,0.2667204342304574
CHITTOOR_ANDHRA PRADESH,2018.0,0.3017837889463761
CHITTOOR_ANDHRA PRADESH,2019.0,0.349366374508121
CHITTOOR_ANDHRA PRADESH,2020.0,0.23157478103333887
CHITTOOR_ANDHRA PRADESH,2021.0,0.36328034226116546
CHITTOOR_ANDHRA PRADESH,2022.0,0.3092272148228386
CHITTOOR_ANDHRA PRADESH,2023.0,0.427954876425266
CHITTOOR_ANDHRA PRADESH,2024.0,0.45100880605230087
COIMBATORE_TAMIL NADU,2015.0,0.18937804711509426
COIMBATORE_TAMIL NADU,2016.0,0.24889717433377914
COIMBATORE_TAMIL NADU,2017.0,0.36577253107669716
COIMBATORE_TAMIL NADU,2018.0,0.28685056250324875
COIMBATORE_TAMIL NADU,2019.0,0.2376950599613327
COIMBATORE_TAMIL NADU,2020.0,0.25900217514482515
COIMBATORE_TAMIL NADU,2021.0,0.3397686500562426
COIMBATORE_TAMIL NADU,2022.0,0.2813609020564508
COIMBATORE_TAMIL NADU,2023.0,0.22598681911386306
COIMBATORE_TAMIL NADU,2024.0,0.32162660299025464
CUDDALORE_TAMIL NADU,2015.0,0.37272229838663984
CUDDALORE_TAMIL NADU,2016.0,0.5757810332339393
CUDDALORE_TAMIL NADU,2017.0,0.6181971662347249
CUDDALORE_TAMIL NADU,2018.0,0.35517247736588775
CUDDALORE_TAMIL NADU,2019.0,0.37742729094202876
CUDDALORE_TAMIL NADU,2020.0,0.25952076902019944
CUDDALORE_TAMIL NADU,2021.0,0.3266705128353767
CUDDALORE_TAMIL NADU,2022.0,0.2968252185716245
CUDDALORE_TAMIL NADU,2023.0,0.3284938650487021
CUDDALORE_TAMIL NADU,2024.0,0.5602733626371956
CUTTACK_ODISHA,2015.0,0.022186984882360435
CUTTACK_ODISHA,2016.0,0.05966867119409614
CUTTACK_ODISHA,2017.0,0.05779966806515622
CUTTACK_ODISHA,2018.0,0.07918390905592146
CUTTACK_ODISHA,2019.0,0.053574136078308444
CUTTACK_ODISHA,2020.0,0.08808261289124818
CUTTACK_ODISHA,2021.0,0.1708428822725636
CUTTACK_ODISHA,2022.0,0.15379354685709593
CUTTACK_ODISHA,2023.0,0.1452774617302405
CUTTACK_ODISHA,2024.0,0.17015712523422558
DAMOH_MADHYA PRADESH,2015.0,0.18500055222609596
DAMOH_MADHYA PRADESH,2016.0,0.17133720878754047
DAMOH_MADHYA PRADESH,2017.0,0.21428554928266405
DAMOH_MADHYA PRADESH,2018.0,0.2698154931134039
DAMOH_MADHYA PRADESH,2019.0,0.35014662070337393
DAMOH_MADHYA PRADESH,2020.0,0.28937271439896384
DAMOH_MADHYA PRADESH,2021.0,0.4060064692547345
DAMOH_MADHYA PRADESH,2022.0,0.4125691476060065
DAMOH_MADHYA PRADESH,2023.0,0.36317419510224364
DAMOH_MADHYA PRADESH,2024.0,0.37528675128894606
DAUSA_RAJASTHAN,2015.0,0.0665488393762634
DAUSA_RAJASTHAN,2016.0,0.0937005545623863
DAUSA_RAJASTHAN,2017.0,0.11613632224665806
DAUSA_RAJASTHAN,2018.0,0.10756800061252825
DAUSA_RAJASTHAN,2019.0,0.1527197469433157
DAUSA_RAJASTHAN,2020.0,0.18868633987690736
DAUSA_RAJASTHAN,2021.0,0.24237157576363655
DAUSA_RAJASTHAN,2022.0,0.20348856630165918
DAUSA_RAJASTHAN,2023.0,0.20235703847203773
DAUSA_RAJASTHAN,2024.0,0.14627790894275614
DEHRADUN_UTTARAKHAND,2015.0,0.0858869041649834
DEHRADUN_UTTARAKHAND,2016.0,0.233492323033557
DEHRADUN_UTTARAKHAND,2017.0,0.2872718885582542
DEHRADUN_UTTARAKHAND,2018.0,0.34345732517847677
DEHRADUN_UTTARAKHAND,2019.0,0.32226071411831214
DEHRADUN_UTTARAKHAND,2020.0,0.20044723863840178
DEHRADUN_UTTARAKHAND,2021.0,0.3647491157081707
DEHRADUN_UTTARAKHAND,2022.0,0.32609373082827703
DEHRADUN_UTTARAKHAND,2023.0,0.3539895861058837
DEHRADUN_UTTARAKHAND,2024.0,0.45016046628929157
DEOGARH_ODISHA,2015.0,0.12581399479741906
DEOGARH_ODISHA,2016.0,0.17037036664523136
DEOGARH_ODISHA,2017.0,0.19514286658511804
DEOGARH_ODISHA,2018.0,0.30307043281635426
DEOGARH_ODISHA,2019.0,0.20639246147270005
DEOGARH_ODISHA,2020.0,0.2269564966438357
DEOGARH_ODISHA,2021.0,0.47564653077078817
DEOGARH_ODISHA,2022.0,0.3648438146401245
DEOGARH_ODISHA,2023.0,0.34887127528923384
DEOGARH_ODISHA,2024.0,0.32504715420469543
DEORIA_UTTAR PRADESH,2015.0,0.15257628724279895
DEORIA_UTTAR PRADESH,2016.0,0.16467643841309731
DEORIA_UTTAR PRADESH,2017.0,0.15828649095210792
DEORIA_UTTAR PRADESH,2018.0,0.16951176641187016
DEORIA_UTTAR PRADESH,2019.0,0.18830599800176195
DEORIA_UTTAR PRADESH,2020.0,0.18726814080675128
DEORIA_UTTAR PRADESH,2021.0,0.21987162338298985
DEORIA_UTTAR PRADESH,2022.0,0.18531618053708312
DEORIA_UTTAR PRADESH,2023.0,0.2548440673922874
DEORIA_UTTAR PRADESH,2024.0,0.28798845826527225
DEWAS_MADHYA PRADESH,2015.0,0.2051408420065628
DEWAS_MADHYA PRADESH,2016.0,0.13890888277973895
DEWAS_MADHYA PRADESH,2017.0,0.19365426634247207
DEWAS_MADHYA PRADESH,2018.0,0.36247361986411203
DEWAS_MADHYA PRADESH,2019.0,0.40356437979341053
DEWAS_MADHYA PRADESH,2020.0,0.3448632764932755
DEWAS_MADHYA PRADESH,2021.0,0.5065697510366532
DEWAS_MADHYA PRADESH,2022.0,0.4808038546792984
DEWAS_MADHYA PRADESH,2023.0,0.3015111088620858
DEWAS_MADHYA PRADESH,2024.0,0.21980297726786846
DHAMTARI_CHHATTISGARH,2015.0,0.3455893868036931
DHAMTARI_CHHATTISGARH,2016.0,0.501528493976414
DHAMTARI_CHHATTISGARH,2017.0,0.4942523275336442
DHAMTARI_CHHATTISGARH,2018.0,0.559964707368393
DHAMTARI_CHHATTISGARH,2019.0,0.5512509401295342
DHAMTARI_CHHATTISGARH,2020.0,0.5384585677546514
DHAMTARI_CHHATTISGARH,2021.0,0.753720255666668
DHAMTARI_CHHATTISGARH,2022.0,0.5953119969718224
DHAMTARI_CHHATTISGARH,2023.0,0.42423806198299596
DHAMTARI_CHHATTISGARH,2024.0,0.34038602702867626
DHANBAD_JHARKHAND,2015.0,0.13176308989709828
DHANBAD_JHARKHAND,2016.0,0.14527916500486057
DHANBAD_JHARKHAND,2017.0,0.16935144184760556
DHANBAD_JHARKHAND,2018.0,0.15804451471804679
DHANBAD_JHARKHAND,2019.0,0.11434169747855667
DHANBAD_JHARKHAND,2020.0,0.16283930164816096
DHANBAD_JHARKHAND,2021.0,0.17070806178797918
DHANBAD_JHARKHAND,2022.0,0.12095060985401003
DHANBAD_JHARKHAND,2023.0,0.11520296441546711
DHANBAD_JHARKHAND,2024.0,0.12886213587708462
DHARMAPURI_TAMIL NADU,2015.0,0.3596539468508623
DHARMAPURI_TAMIL NADU,2016.0,0.4057585965057031
DHARMAPURI_TAMIL NADU,2017.0,0.528333449543816
DHARMAPURI_TAMIL NADU,2018.0,0.2611530922081057
DHARMAPURI_TAMIL NADU,2019.0,0.3011936672862558
DHARMAPURI_TAMIL NADU,2020.0,0.18369539644623528
DHARMAPURI_TAMIL NADU,2021.0,0.2859047125381425
DHARMAPURI_TAMIL NADU,2022.0,0.2434084892013046
DHARMAPURI_TAMIL NADU,2023.0,0.26943887785601534
DHARMAPURI_TAMIL NADU,2024.0,0.5781578680699434
DHAR_MADHYA PRADESH,2015.0,0.20545409291876274
DHAR_MADHYA PRADESH,2016.0,0.20060877361369978
DHAR_MADHYA PRADESH,2017.0,0.19791045737124016
DHAR_MADHYA PRADESH,2018.0,0.27075726725891663
DHAR_MADHYA PRADESH,2019.0,0.32398704789049615
DHAR_MADHYA PRADESH,2020.0,0.26443302901803467
DHAR_MADHYA PRADESH,2021.0,0.5739399696526885
DHAR_MADHYA PRADESH,2022.0,0.6426677328276398
DHAR_MADHYA PRADESH,2023.0,0.32726515762822583
DHAR_MADHYA PRADESH,2024.0,0.22187493730689192
DHULE_MAHARASHTRA,2015.0,0.07649196363059603
DHULE_MAHARASHTRA,2016.0,0.15256135370436463
DHULE_MAHARASHTRA,2017.0,0.13036235324374235
DHULE_MAHARASHTRA,2018.0,0.18322318633748766
DHULE_MAHARASHTRA,2019.0,0.19396854536547395
DHULE_MAHARASHTRA,2020.0,0.07818660981780977
DHULE_MAHARASHTRA,2021.0,0.021744235651164696
DHULE_MAHARASHTRA,2022.0,0.01150554392654082
DHULE_MAHARASHTRA,2023.0,0.021445575219170794
DHULE_MAHARASHTRA,2024.0,0.038750855000541005
DINDIGUL_TAMIL NADU,2015.0,0.3837138419039787
DINDIGUL_TAMIL NADU,2016.0,0.5461794753793581
DINDIGUL_TAMIL NADU,2017.0,0.5759394077010913
DINDIGUL_TAMIL NADU,2018.0,0.41690379911486547
DINDIGUL_TAMIL NADU,2019.0,0.5238005832531786
DINDIGUL_TAMIL NADU,2020.0,0.5756512331413671
DINDIGUL_TAMIL NADU,2021.0,0.6175884712265132
DINDIGUL_TAMIL NADU,2022.0,0.6037852912967127
DINDIGUL_TAMIL NADU,2023.0,0.48490668642553786
DINDIGUL_TAMIL NADU,2024.0,0.7414545244677387
DUMKA_JHARKHAND,2015.0,0.19262551054184582
DUMKA_JHARKHAND,2016.0,0.29726678090476394
DUMKA_JHARKHAND,2017.0,0.22341913289399534
DUMKA_JHARKHAND,2018.0,0.20137425265862202
DUMKA_JHARKHAND,2019.0,0.19165876406908347
DUMKA_JHARKHAND,2020.0,0.21913629405904322
DUMKA_JHARKHAND,2021.0,0.24522630671839885
DUMKA_JHARKHAND,2022.0,0.2355018402098934
DUMKA_JHARKHAND,2023.0,0.2152031496347665
DUMKA_JHARKHAND,2024.0,0.2446605933630418
DURG_CHHATTISGARH,2015.0,0.21788161967064185
DURG_CHHATTISGARH,2016.0,0.24282458262962328
DURG_CHHATTISGARH,2017.0,0.2576217288483625
DURG_CHHATTISGARH,2018.0,0.3801240928924061
DURG_CHHATTISGARH,2019.0,0.4219809257665143
DURG_CHHATTISGARH,2020.0,0.4133196214593311
DURG_CHHATTISGARH,2021.0,0.6774559388644855
DURG_CHHATTISGARH,2022.0,0.5144467826055975
DURG_CHHATTISGARH,2023.0,0.5051716972144057
DURG_CHHATTISGARH,2024.0,0.5240417361793899
ERNAKULAM_KERALA,2015.0,0.21840334906591446
ERNAKULAM_KERALA,2016.0,0.28774097132137205
ERNAKULAM_KERALA,2017.0,0.2316731175397038
ERNAKULAM_KERALA,2018.0,0.21515625298808116
ERNAKULAM_KERALA,2019.0,0.3514012112683798
ERNAKULAM_KERALA,2020.0,0.2583654546033244
ERNAKULAM_KERALA,2021.0,0.2923270450691151
ERNAKULAM_KERALA,2022.0,0.2790373026321772
ERNAKULAM_KERALA,2023.0,0.2547713071761947
ERNAKULAM_KERALA,2024.0,0.2522013864797718
ERODE_TAMIL NADU,2015.0,0.2886709587905622
ERODE_TAMIL NADU,2016.0,0.41665852997238617
ERODE_TAMIL NADU,2017.0,0.5969306062704427
ERODE_TAMIL NADU,2018.0,0.3822945393955014
ERODE_TAMIL NADU,2019.0,0.27112997778903425
ERODE_TAMIL NADU,2020.0,0.3484812884393385
ERODE_TAMIL NADU,2021.0,0.4334926067913538
ERODE_TAMIL NADU,2022.0,0.4158551165347767
ERODE_TAMIL NADU,2023.0,0.4026870126053654
ERODE_TAMIL NADU,2024.0,0.43957062528827934
ETAH_UTTAR PRADESH,2015.0,0.10195818787562694
ETAH_UTTAR PRADESH,2016.0,0.14945352292474948
ETAH_UTTAR PRADESH,2017.0,0.1512569788638195
ETAH_UTTAR PRADESH,2018.0,0.1444472761969287
ETAH_UTTAR PRADESH,2019.0,0.12704518672848755
ETAH_UTTAR PRADESH,2020.0,0.1610994775207953
ETAH_UTTAR PRADESH,2021.0,0.23387675024192056
ETAH_UTTAR PRADESH,2022.0,0.14891386126671002
ETAH_UTTAR PRADESH,2023.0,0.2321802786628415
ETAH_UTTAR PRADESH,2024.0,0.3252287261959752
ETAWAH_UTTAR PRADESH,2015.0,0.10349433590449443
ETAWAH_UTTAR PRADESH,2016.0,0.11554028740299414
ETAWAH_UTTAR PRADESH,2017.0,0.10578770899395584
ETAWAH_UTTAR PRADESH,2018.0,0.12680872243798647
ETAWAH_UTTAR PRADESH,2019.0,0.14076176901334597
ETAWAH_UTTAR PRADESH,2020.0,0.16275219536463373
ETAWAH_UTTAR PRADESH,2021.0,0.31169177280958793
ETAWAH_UTTAR PRADESH,2022.0,0.1767125929500265
ETAWAH_UTTAR PRADESH,2023.0,0.22907819436392643
ETAWAH_UTTAR PRADESH,2024.0,0.2686068340849784
FARIDABAD_HARYANA,2015.0,0.023366855909725915
FARIDABAD_HARYANA,2016.0,0.04362750889857312
FARIDABAD_HARYANA,2017.0,0.21500944470968908
FARIDABAD_HARYANA,2018.0,0.12819191645893505
FARIDABAD_HARYANA,2019.0,0.11521638839783077
FARIDABAD_HARYANA,2020.0,0.12637817478363111
FARIDABAD_HARYANA,2021.0,0.17815433912068707
FARIDABAD_HARYANA,2022.0,0.1810430014651554
FARIDABAD_HARYANA,2023.0,0.05587758948553474
FARIDABAD_HARYANA,2024.0,0.08835074640763826
FARRUKHABAD_UTTAR PRADESH,2015.0,0.05483892272721846
FARRUKHABAD_UTTAR PRADESH,2016.0,0.09153790217107614
FARRUKHABAD_UTTAR PRADESH,2017.0,0.08476480768990219
FARRUKHABAD_UTTAR PRADESH,2018.0,0.11620547395096661
FARRUKHABAD_UTTAR PRADESH,2019.0,0.09800505148876748
FARRUKHABAD_UTTAR PRADESH,2020.0,0.12507502098263906
FARRUKHABAD_UTTAR PRADESH,2021.0,0.2160208156237718
FARRUKHABAD_UTTAR PRADESH,2022.0,0.18905100293230362
FARRUKHABAD_UTTAR PRADESH,2023.0,0.3072870406823953
FARRUKHABAD_UTTAR PRADESH,2024.0,0.3149745452423667
FATEHABAD_HARYANA,2015.0,0.05778956179397706
FATEHABAD_HARYANA,2016.0,0.1646380737061833
FATEHABAD_HARYANA,2017.0,0.24196278830942508
FATEHABAD_HARYANA,2018.0,0.3090823402847255
FATEHABAD_HARYANA,2019.0,0.3545900211066392
FATEHABAD_HARYANA,2020.0,0.3162724766263339
FATEHABAD_HARYANA,2021.0,0.3850666213262263
FATEHABAD_HARYANA,2022.0,0.4208922219858134
FATEHABAD_HARYANA,2023.0,0.336514456821166
FATEHABAD_HARYANA,2024.0,0.44638186509759525
FATEHPUR_UTTAR PRADESH,2015.0,0.09407609753553552
FATEHPUR_UTTAR PRADESH,2016.0,0.16270391682037566
FATEHPUR_UTTAR PRADESH,2017.0,0.13636404360778384
FATEHPUR_UTTAR PRADESH,2018.0,0.12993011918174194
FATEHPUR_UTTAR PRADESH,2019.0,0.1676940383872372
FATEHPUR_UTTAR PRADESH,2020.0,0.21432286614424725
FATEHPUR_UTTAR PRADESH,2021.0,0.2282373955129804
FATEHPUR_UTTAR PRADESH,2022.0,0.18360800528940985
FATEHPUR_UTTAR PRADESH,2023.0,0.22551125413992987
FATEHPUR_UTTAR PRADESH,2024.0,0.308408575370879
FIROZABAD_UTTAR PRADESH,2015.0,0.17599780894545383
FIROZABAD_UTTAR PRADESH,2016.0,0.19242450008935053
FIROZABAD_UTTAR PRADESH,2017.0,0.13798649289516646
FIROZABAD_UTTAR PRADESH,2018.0,0.14246910998652246
FIROZABAD_UTTAR PRADESH,2019.0,0.16187978961088667
FIROZABAD_UTTAR PRADESH,2020.0,0.19146850294755913
FIROZABAD_UTTAR PRADESH,2021.0,0.22221609957069152
FIROZABAD_UTTAR PRADESH,2022.0,0.19659400463785257
FIROZABAD_UTTAR PRADESH,2023.0,0.3105161494130249
FIROZABAD_UTTAR PRADESH,2024.0,0.43304507956821797
GADAG_KARNATAKA,2015.0,0.1408322877513012
GADAG_KARNATAKA,2016.0,0.16874360676707081
GADAG_KARNATAKA,2017.0,0.33246300674822293
GADAG_KARNATAKA,2018.0,0.2707941972076929
GADAG_KARNATAKA,2019.0,0.2597230003580031
GADAG_KARNATAKA,2020.0,0.2991006785597179
GADAG_KARNATAKA,2021.0,0.27081995117526125
GADAG_KARNATAKA,2022.0,0.36175357624969723
GADAG_KARNATAKA,2023.0,0.24092180631721818
GADAG_KARNATAKA,2024.0,0.32938910020880807
GANDHINAGAR_GUJARAT,2015.0,0.039528113377326486
GANDHINAGAR_GUJARAT,2016.0,0.08015904878073347
GANDHINAGAR_GUJARAT,2017.0,0.09901418308073813
GANDHINAGAR_GUJARAT,2018.0,0.09826582073750774
GANDHINAGAR_GUJARAT,2019.0,0.15965889928545554
GANDHINAGAR_GUJARAT,2020.0,0.0994491347060942
GANDHINAGAR_GUJARAT,2021.0,0.07671509496687094
GANDHINAGAR_GUJARAT,2022.0,0.15414259977553413
GANDHINAGAR_GUJARAT,2023.0,0.04863500945625274
GANDHINAGAR_GUJARAT,2024.0,0.1283796680236023
GANJAM_ODISHA,2015.0,0.15911977573523933
GANJAM_ODISHA,2016.0,0.23015568908869033
GANJAM_ODISHA,2017.0,0.24131947062733675
GANJAM_ODISHA,2018.0,0.2645375338753154
GANJAM_ODISHA,2019.0,0.2348505196693017
GANJAM_ODISHA,2020.0,0.34250872961798473
GANJAM_ODISHA,2021.0,0.5424782750480717
GANJAM_ODISHA,2022.0,0.6938223869587438
GANJAM_ODISHA,2023.0,0.8097176235160451
GANJAM_ODISHA,2024.0,0.5819861188700994
GHAZIABAD_UTTAR PRADESH,2015.0,0.020753883068574567
GHAZIABAD_UTTAR PRADESH,2016.0,0.0
GHAZIABAD_UTTAR PRADESH,2017.0,0.0
GHAZIABAD_UTTAR PRADESH,2018.0,0.0
GHAZIABAD_UTTAR PRADESH,2019.0,0.0
GHAZIABAD_UTTAR PRADESH,2020.0,0.0
GHAZIABAD_UTTAR PRADESH,2021.0,0.0
GHAZIABAD_UTTAR PRADESH,2022.0,0.0
GHAZIABAD_UTTAR PRADESH,2023.0,0.0
GHAZIABAD_UTTAR PRADESH,2024.0,0.0
GHAZIPUR_UTTAR PRADESH,2015.0,0.06929741582723563
GHAZIPUR_UTTAR PRADESH,2016.0,0.1004616516663435
GHAZIPUR_UTTAR PRADESH,2017.0,0.10169516544997834
GHAZIPUR_UTTAR PRADESH,2018.0,0.11912691066914267
GHAZIPUR_UTTAR PRADESH,2019.0,0.12026537234971409
GHAZIPUR_UTTAR PRADESH,2020.0,0.1596091477974394
GHAZIPUR_UTTAR PRADESH,2021.0,0.2281053519904845
GHAZIPUR_UTTAR PRADESH,2022.0,0.14370292479184185
GHAZIPUR_UTTAR PRADESH,2023.0,0.21829998743990678
GHAZIPUR_UTTAR PRADESH,2024.0,0.30736068043120507
GIRIDIH_JHARKHAND,2015.0,0.1776815499860784
GIRIDIH_JHARKHAND,2016.0,0.2727840494196741
GIRIDIH_JHARKHAND,2017.0,0.32765858335249337
GIRIDIH_JHARKHAND,2018.0,0.24537266063991559
GIRIDIH_JHARKHAND,2019.0,0.21119486224061784
GIRIDIH_JHARKHAND,2020.0,0.23839366631996523
GIRIDIH_JHARKHAND,2021.0,0.2950805843050643
GIRIDIH_JHARKHAND,2022.0,0.2530879454215025
GIRIDIH_JHARKHAND,2023.0,0.19766693554559006
GIRIDIH_JHARKHAND,2024.0,0.199336151236864
GONDA_UTTAR PRADESH,2015.0,0.16294255343763006
GONDA_UTTAR PRADESH,2016.0,0.1395750765105302
GONDA_UTTAR PRADESH,2017.0,0.16548851635450193
GONDA_UTTAR PRADESH,2018.0,0.2020001183632822
GONDA_UTTAR PRADESH,2019.0,0.2695996344017575
GONDA_UTTAR PRADESH,2020.0,0.2355305600188537
GONDA_UTTAR PRADESH,2021.0,0.2289103841503191
GONDA_UTTAR PRADESH,2022.0,0.13434027364904774
GONDA_UTTAR PRADESH,2023.0,0.17260994620928424
GONDA_UTTAR PRADESH,2024.0,0.2402297594933857
GONDIA_MAHARASHTRA,2015.0,0.2888168734736115
GONDIA_MAHARASHTRA,2016.0,0.4248057310974102
GONDIA_MAHARASHTRA,2017.0,0.42541393440186126
GONDIA_MAHARASHTRA,2018.0,0.6959476498092775
GONDIA_MAHARASHTRA,2019.0,0.44892292698601316
GONDIA_MAHARASHTRA,2020.0,0.25335147504407074
GONDIA_MAHARASHTRA,2021.0,0.21997293236040552
GONDIA_MAHARASHTRA,2022.0,0.261489106073457
GONDIA_MAHARASHTRA,2023.0,0.2465383938142853
GONDIA_MAHARASHTRA,2024.0,0.2809075243081238
GORAKHPUR_UTTAR PRADESH,2015.0,0.1030769580605747
GORAKHPUR_UTTAR PRADESH,2016.0,0.11320551707216625
GORAKHPUR_UTTAR PRADESH,2017.0,0.10644433748758174
GORAKHPUR_UTTAR PRADESH,2018.0,0.11862550665953239
GORAKHPUR_UTTAR PRADESH,2019.0,0.1417674273715493
GORAKHPUR_UTTAR PRADESH,2020.0,0.1393044635375284
GORAKHPUR_UTTAR PRADESH,2021.0,0.16680003424987652
GORAKHPUR_UTTAR PRADESH,2022.0,0.15721406020009177
GORAKHPUR_UTTAR PRADESH,2023.0,0.21633137958402376
GORAKHPUR_UTTAR PRADESH,2024.0,0.2886686387767044
GUNTUR_ANDHRA PRADESH,2015.0,0.13208305686757513
GUNTUR_ANDHRA PRADESH,2016.0,0.13491640298742985
GUNTUR_ANDHRA PRADESH,2017.0,0.136355293924129
GUNTUR_ANDHRA PRADESH,2018.0,0.17862916874048398
GUNTUR_ANDHRA PRADESH,2019.0,0.16460611830156893
GUNTUR_ANDHRA PRADESH,2020.0,0.13505811684368044
GUNTUR_ANDHRA PRADESH,2021.0,0.16472754306117518
GUNTUR_ANDHRA PRADESH,2022.0,0.22789643550204355
GUNTUR_ANDHRA PRADESH,2023.0,0.33137766188827356
GUNTUR_ANDHRA PRADESH,2024.0,0.3495642072311599
GURDASPUR_PUNJAB,2015.0,0.0671505559016548
GURDASPUR_PUNJAB,2016.0,0.08791885251745242
GURDASPUR_PUNJAB,2017.0,0.09255568221301598
GURDASPUR_PUNJAB,2018.0,0.07724376687130313
GURDASPUR_PUNJAB,2019.0,0.11887542518946932
GURDASPUR_PUNJAB,2020.0,0.16099669702250724
GURDASPUR_PUNJAB,2021.0,0.2383808823402415
GURDASPUR_PUNJAB,2022.0,0.14515620544963906
GURDASPUR_PUNJAB,2023.0,0.1541807633311714
GURDASPUR_PUNJAB,2024.0,0.12947992627022167
GWALIOR_MADHYA PRADESH,2015.0,0.25543937193989186
GWALIOR_MADHYA PRADESH,2016.0,0.2571550809335453
GWALIOR_MADHYA PRADESH,2017.0,0.2918740265680964
GWALIOR_MADHYA PRADESH,2018.0,0.5875495179505394
GWALIOR_MADHYA PRADESH,2019.0,0.44575898590815044
GWALIOR_MADHYA PRADESH,2020.0,0.38249461612496
GWALIOR_MADHYA PRADESH,2021.0,0.6440748043205167
GWALIOR_MADHYA PRADESH,2022.0,0.5034109283813021
GWALIOR_MADHYA PRADESH,2023.0,0.3823555266657628
GWALIOR_MADHYA PRADESH,2024.0,0.2632815770008496
HAMIRPUR_HIMACHAL PRADESH,2015.0,0.12439003430672245
HAMIRPUR_HIMACHAL PRADESH,2016.0,0.10534243606099998
HAMIRPUR_HIMACHAL PRADESH,2017.0,0.15218988336624584
HAMIRPUR_HIMACHAL PRADESH,2018.0,0.1293620849785563
HAMIRPUR_HIMACHAL PRADESH,2019.0,0.1571377527739921
HAMIRPUR_HIMACHAL PRADESH,2020.0,0.14701643609768153
HAMIRPUR_HIMACHAL PRADESH,2021.0,0.20205825094287858
HAMIRPUR_HIMACHAL PRADESH,2022.0,0.25227298283460675
HAMIRPUR_HIMACHAL PRADESH,2023.0,0.18994078833720468
HAMIRPUR_HIMACHAL PRADESH,2024.0,0.1871298863208688
HANUMANGARH_RAJASTHAN,2015.0,0.31160643213938766
HANUMANGARH_RAJASTHAN,2016.0,0.40115349360905866
HANUMANGARH_RAJASTHAN,2017.0,0.4510191476657843
HANUMANGARH_RAJASTHAN,2018.0,0.4599470107876992
HANUMANGARH_RAJASTHAN,2019.0,0.5042892411564976
HANUMANGARH_RAJASTHAN,2020.0,0.47209376409086445
HANUMANGARH_RAJASTHAN,2021.0,0.537698332292777
HANUMANGARH_RAJASTHAN,2022.0,0.49969784083516156
HANUMANGARH_RAJASTHAN,2023.0,0.48893629090057883
HANUMANGARH_RAJASTHAN,2024.0,0.5569048732755488
HAORA_WEST BENGAL,2015.0,0.1405472633768232
HAORA_WEST BENGAL,2016.0,0.22498861646559795
HAORA_WEST BENGAL,2017.0,0.260159929666548
HAORA_WEST BENGAL,2018.0,0.43895385667877534
HAORA_WEST BENGAL,2019.0,0.4123524510119572
HAORA_WEST BENGAL,2020.0,0.2512600728000605
HAORA_WEST BENGAL,2021.0,0.31786079954387103
HAORA_WEST BENGAL,2022.0,0.2393387225845228
HAORA_WEST BENGAL,2023.0,0.030675655712141734
HAORA_WEST BENGAL,2024.0,0.0
HARDA_MADHYA PRADESH,2015.0,0.12769173993708002
HARDA_MADHYA PRADESH,2016.0,0.13728883476755108
HARDA_MADHYA PRADESH,2017.0,0.22760855691984183
HARDA_MADHYA PRADESH,2018.0,0.38044622554164653
HARDA_MADHYA PRADESH,2019.0,0.4555268221498545
HARDA_MADHYA PRADESH,2020.0,0.3155969934812997
HARDA_MADHYA PRADESH,2021.0,0.47893161609910956
HARDA_MADHYA PRADESH,2022.0,0.35352647403050325
HARDA_MADHYA PRADESH,2023.0,0.25551714662779007
HARDA_MADHYA PRADESH,2024.0,0.1788882972818187
HARDOI_UTTAR PRADESH,2015.0,0.08157332066097364
HARDOI_UTTAR PRADESH,2016.0,0.11432084042588495
HARDOI_UTTAR PRADESH,2017.0,0.11647979298881675
HARDOI_UTTAR PRADESH,2018.0,0.1462536336827094
HARDOI_UTTAR PRADESH,2019.0,0.1384923670786818
