region_id,year,shock,distribution,income,distortion,structural_persistence,index_equal_rescaled,index_weighted_rescaled
DAMOH_MADHYA PRADESH,2020.0,0.6734887049693082,0.43874971805225343,0.5,0.3684210526315789,0.28937271439896384,0.45400643801042084,0.46925982062730737
DAMOH_MADHYA PRADESH,2021.0,0.6734887049693082,0.4298329593462144,0.6,0.3684210526315789,0.4060064692547345,0.4955498372403671,0.5108032198572537
DAMOH_MADHYA PRADESH,2022.0,0.6734887049693082,0.49694623980844144,0.6,0.3684210526315789,0.41256914760600644,0.5102850290030669,0.5255384116199535
DAMOH_MADHYA PRADESH,2023.0,0.6734887049693082,0.48048882180787317,0.5,0.3421052631578947,0.3631741951022437,0.471851397007464,0.48842056909803466
DAMOH_MADHYA PRADESH,2024.0,0.6734887049693082,0.5972548253902857,0.55,0.3421052631578947,0.37528675128894606,0.5076271089612869,0.5241962810518577
DAUSA_RAJASTHAN,2015.0,0.8630820309776116,0.6734626994103824,0.5,0.21052631578947367,0.0665488393762634,0.4627239771107461,0.4953517628701531
DAUSA_RAJASTHAN,2016.0,0.6734887049693082,0.8325983905921859,0.6,0.28947368421052627,0.09370055456238631,0.49785226686688133,0.5170530179048204
DAUSA_RAJASTHAN,2017.0,0.6734887049693082,0.8442402313830666,0.55,0.3421052631578947,0.11613632224665807,0.5051941043513856,0.5217632764419562
DAUSA_RAJASTHAN,2018.0,0.6734887049693082,0.7828922259441176,0.6,0.28947368421052627,0.10756800061252826,0.49068452314729605,0.5098852741852352
DAUSA_RAJASTHAN,2019.0,0.6734887049693082,0.7340241550893272,0.65,0.3421052631578947,0.1527197469433157,0.5104675740319692,0.5270367461225398
DAUSA_RAJASTHAN,2020.0,0.6734887049693082,0.6610816354569337,0.6,0.28947368421052627,0.1886863398769074,0.482546072902735,0.5017468239406742
DAUSA_RAJASTHAN,2021.0,0.6734887049693082,0.7139122626154133,0.55,0.3421052631578947,0.24237157576363658,0.5043755613012506,0.5209447333918213
DAUSA_RAJASTHAN,2022.0,0.6734887049693082,0.7154496776898468,0.65,0.28947368421052627,0.20348856630165918,0.506380126634268,0.5255808776722072
DAUSA_RAJASTHAN,2023.0,0.6734887049693082,0.7916447979886165,0.7,0.28947368421052627,0.20235703847203773,0.5313928451280978,0.5505935961660369
DAUSA_RAJASTHAN,2024.0,0.6734887049693082,0.8581019260116507,0.6,0.2631578947368421,0.14627790894275616,0.5082052869321114,0.5287218274437347
DEHRADUN_UTTARAKHAND,2015.0,0.6734887049693082,0.673145940584536,0.6,0.28947368421052627,0.08588690416498342,0.4643990467858707,0.4835997978238099
DEHRADUN_UTTARAKHAND,2016.0,0.6000752545884157,0.6734987747214985,0.3,0.42105263157894735,0.23349232303355702,0.4456237967844837,0.45457492793495713
DEHRADUN_UTTARAKHAND,2017.0,0.6734887049693082,0.5237356940736363,0.55,0.3421052631578947,0.2872718885582542,0.4753203101518187,0.4918894822423894
DEHRADUN_UTTARAKHAND,2018.0,0.55253568336042,0.6735052954843698,0.39999999999999997,0.47368421052631576,0.34345732517847677,0.48863650290991656,0.4925790765516217
DEHRADUN_UTTARAKHAND,2019.0,0.6734887049693082,0.7180445365846245,0.55,0.3421052631578947,0.32226071411831214,0.521179843766028,0.5377490158565986
DEHRADUN_UTTARAKHAND,2020.0,0.6734887049693082,0.49480638375081565,0.6,0.3421052631578947,0.2004472386384018,0.4621695181032841,0.4787386901938548
DEHRADUN_UTTARAKHAND,2021.0,0.6734887049693082,0.5473277357375799,0.45,0.3947368421052631,0.3647491157081707,0.48606047970406435,0.4999980728472666
DEHRADUN_UTTARAKHAND,2022.0,0.6734887049693082,0.5094254347112331,0.55,0.3684210526315789,0.32609373082827703,0.48548578462807945,0.5007391672449659
DEHRADUN_UTTARAKHAND,2023.0,0.6734887049693082,0.3787573618234902,0.39999999999999997,0.42105263157894735,0.3539895861058837,0.4454576568955259,0.4580794605650439
DEHRADUN_UTTARAKHAND,2024.0,0.6734887049693082,0.4174668942000589,0.5,0.42105263157894735,0.4501604662892916,0.4924337394075212,0.5050555430770393
DEOGARH_ODISHA,2015.0,0.6734887049693082,0.7589102008516441,0.6,0.28947368421052627,0.1258139947974191,0.48953731696577946,0.5087380680037186
DEOGARH_ODISHA,2016.0,0.6734887049693082,0.7252516253911361,0.6,0.28947368421052627,0.17037036664523136,0.49171687624324034,0.5109176272811795
DEOGARH_ODISHA,2017.0,0.6734887049693082,0.5786096578433232,0.45,0.3684210526315789,0.19514286658511804,0.45313245640586564,0.4683858390227522
DEOGARH_ODISHA,2018.0,0.6734887049693082,0.7099667191708251,0.55,0.28947368421052627,0.30307043281635426,0.5051999082334028,0.5244006592713418
DEOGARH_ODISHA,2019.0,0.6734887049693082,0.6820262153355316,0.6,0.28947368421052627,0.20639246147270005,0.4902762131976132,0.5094769642355523
DEOGARH_ODISHA,2020.0,0.6734887049693082,0.3441292610414359,0.39999999999999997,0.42105263157894735,0.22695649664383571,0.4131254188467054,0.42574722251622343
DEOGARH_ODISHA,2021.0,0.6734887049693082,0.4946777156246703,0.5,0.3684210526315789,0.47564653077078817,0.5024468007992691,0.5177001834161556
DEOGARH_ODISHA,2022.0,0.6734887049693082,0.5163797207651473,0.45,0.3947368421052631,0.3648438146401245,0.4798898164959686,0.49382740963917093
