region_id,year,pillar1_shock_score
BHOJPUR_BIHAR,2018.0,0.6123388862375531
BHOJPUR_BIHAR,2019.0,0.5809970735701564
BHOJPUR_BIHAR,2020.0,0.6030863207888099
BHOJPUR_BIHAR,2021.0,0.5869544369713607
BHOJPUR_BIHAR,2022.0,0.6341682004038894
BHOJPUR_BIHAR,2023.0,0.6950646117606775
BHOJPUR_BIHAR,2024.0,0.6206594387060124
BHOPAL_MADHYA PRADESH,2015.0,0.6298745818513048
BHOPAL_MADHYA PRADESH,2016.0,0.5628563110272747
BHOPAL_MADHYA PRADESH,2017.0,0.7811309928323924
BHOPAL_MADHYA PRADESH,2018.0,0.8826445637284537
BHOPAL_MADHYA PRADESH,2019.0,0.4217143103873954
BHOPAL_MADHYA PRADESH,2020.0,0.7552925830187857
BHOPAL_MADHYA PRADESH,2021.0,0.6019692810864875
BHOPAL_MADHYA PRADESH,2022.0,0.4833767114694494
BHOPAL_MADHYA PRADESH,2023.0,0.5392989126457045
BHOPAL_MADHYA PRADESH,2024.0,0.5463677568861005
BIJNOR_UTTAR PRADESH,2015.0,0.6028220333615729
BIJNOR_UTTAR PRADESH,2016.0,0.6595603353554681
BIJNOR_UTTAR PRADESH,2017.0,0.599802283523383
BIJNOR_UTTAR PRADESH,2018.0,0.7039170178632355
BIJNOR_UTTAR PRADESH,2019.0,0.6084735948654115
BIJNOR_UTTAR PRADESH,2020.0,0.43331686320056595
BIJNOR_UTTAR PRADESH,2021.0,0.5825068898301256
BIJNOR_UTTAR PRADESH,2022.0,0.6094824708816855
BIJNOR_UTTAR PRADESH,2023.0,0.6906677051355209
BIJNOR_UTTAR PRADESH,2024.0,0.58918459729952
BILASPUR_CHHATTISGARH,2015.0,0.7680883448276741
BILASPUR_CHHATTISGARH,2016.0,0.7493505403528141
BILASPUR_CHHATTISGARH,2017.0,0.852916650611224
BILASPUR_CHHATTISGARH,2018.0,0.8720041448545385
BILASPUR_CHHATTISGARH,2019.0,0.5065093906817745
BILASPUR_CHHATTISGARH,2020.0,0.3671342051746131
BILASPUR_CHHATTISGARH,2021.0,0.43825273654112623
BILASPUR_CHHATTISGARH,2022.0,0.4925518671102252
BILASPUR_CHHATTISGARH,2023.0,0.5796405900991188
BILASPUR_CHHATTISGARH,2024.0,0.5656829163026205
BOKARO_JHARKHAND,2015.0,0.722323210277539
BOKARO_JHARKHAND,2016.0,0.6636658817547272
BOKARO_JHARKHAND,2017.0,0.6630178527376867
BOKARO_JHARKHAND,2018.0,0.5042327563237724
BOKARO_JHARKHAND,2019.0,0.5784825954833686
BOKARO_JHARKHAND,2020.0,0.5730572875832157
BOKARO_JHARKHAND,2021.0,0.6147908382607373
BOKARO_JHARKHAND,2022.0,0.6296177093428809
BOKARO_JHARKHAND,2023.0,0.5962818304756614
BOKARO_JHARKHAND,2024.0,0.6909288144091922
BUDAUN_UTTAR PRADESH,2015.0,0.6317881630354194
BUDAUN_UTTAR PRADESH,2016.0,0.6035304413813856
BUDAUN_UTTAR PRADESH,2017.0,0.6702540705454445
BUDAUN_UTTAR PRADESH,2018.0,0.6894987814472259
BUDAUN_UTTAR PRADESH,2019.0,0.6015025803272722
