State,District,Year,pulses_area,pulses_production,pulses_yield
Punjab,Amritsar,2017-2018,800.0,300.0,0.38
Punjab,Amritsar,2018-2019,700.0,400.0,0.57
Punjab,Amritsar,2019-2020,900.0,500.0,0.56
Punjab,Amritsar,2021-2022,400.0,200.0,0.5
Punjab,Firozepur,2014-2015,100.0,90.0,0.9
Punjab,Firozepur,2016-2017,100.0,100.0,1.0
Punjab,Firozepur,2017-2018,100.0,100.0,1.0
Punjab,Firozepur,2018-2019,200.0,300.0,1.5
Punjab,Firozepur,2019-2020,100.0,100.0,1.0
Punjab,Firozepur,2021-2022,100.0,100.0,1.0
Punjab,Gurdaspur,2014-2015,100.0,90.0,0.9
Punjab,Gurdaspur,2019-2020,100.0,100.0,1.0
Punjab,Hoshiarpur,2013-2014,200.0,260.0,1.3
Punjab,Hoshiarpur,2014-2015,200.0,260.0,1.3
Punjab,Hoshiarpur,2015-2016,200.0,300.0,1.5
Punjab,Hoshiarpur,2016-2017,200.0,300.0,1.5
Punjab,Hoshiarpur,2021-2022,200.0,200.0,1.0
Punjab,Jalandhar,2013-2014,200.0,210.0,1.05
Punjab,Jalandhar,2014-2015,100.0,110.0,1.1
Punjab,Jalandhar,2015-2016,100.0,100.0,1.0
Punjab,Jalandhar,2016-2017,100.0,100.0,1.0
Punjab,Jalandhar,2017-2018,100.0,100.0,1.0
Punjab,Jalandhar,2018-2019,100.0,100.0,1.0
Punjab,Jalandhar,2019-2020,100.0,100.0,1.0
Punjab,Jalandhar,2021-2022,100.0,100.0,1.0
Punjab,Kapurthala,2014-2015,100.0,140.0,1.4
Punjab,Kapurthala,2015-2016,100.0,200.0,2.0
Punjab,Kapurthala,2017-2018,100.0,100.0,1.0
Punjab,Kapurthala,2018-2019,100.0,200.0,2.0
Punjab,Kapurthala,2021-2022,100.0,100.0,1.0
Punjab,Ludhiana,2013-2014,300.0,450.0,1.5
Punjab,Ludhiana,2014-2015,300.0,450.0,1.5
Punjab,Ludhiana,2015-2016,400.0,600.0,1.5
Punjab,Ludhiana,2016-2017,200.0,300.0,1.5
Punjab,Ludhiana,2017-2018,100.0,300.0,3.0
Punjab,Ludhiana,2018-2019,100.0,100.0,1.0
Punjab,Ludhiana,2019-2020,100.0,100.0,1.0
Punjab,Ludhiana,2020-2021,200.0,300.0,1.5
Punjab,Ludhiana,2021-2022,100.0,100.0,1.0
Punjab,Mansa,2018-2019,100.0,100.0,1.0
Punjab,Moga,2015-2016,100.0,100.0,1.0
Punjab,Nawanshahr,2013-2014,100.0,170.0,1.7
Punjab,Nawanshahr,2014-2015,100.0,120.0,1.2
Punjab,Nawanshahr,2015-2016,100.0,200.0,2.0
Punjab,Nawanshahr,2018-2019,100.0,100.0,1.0
Punjab,Nawanshahr,2021-2022,100.0,100.0,1.0
Punjab,Patiala,2014-2015,400.0,460.0,1.15
Punjab,Patiala,2015-2016,1400.0,2100.0,1.5
Punjab,Patiala,2016-2017,1400.0,2100.0,1.5
Punjab,Patiala,2018-2019,1600.0,2400.0,1.5
Punjab,Patiala,2021-2022,1700.0,1800.0,1.06
Punjab,Sangrur,2014-2015,400.0,410.0,1.03
Punjab,Sangrur,2015-2016,400.0,700.0,1.75
Punjab,Sangrur,2016-2017,100.0,200.0,2.0
Punjab,Sangrur,2017-2018,500.0,900.0,1.8
Punjab,Sangrur,2018-2019,400.0,700.0,1.75
Punjab,Sangrur,2019-2020,400.0,600.0,1.5
Punjab,Sangrur,2021-2022,300.0,500.0,1.67
Punjab,Tarn taran,2013-2014,100.0,170.0,1.7
Punjab,Tarn taran,2015-2016,100.0,100.0,1.0
Punjab,Tarn taran,2016-2017,200.0,300.0,1.5
Punjab,Tarn taran,2017-2018,200.0,100.0,0.5
Punjab,Tarn taran,2019-2020,100.0,100.0,1.0
Punjab,Tarn taran,2021-2022,100.0,100.0,1.0
Rajasthan,Ajmer,2013-2014,340.0,608.0,1.79
Rajasthan,Ajmer,2014-2015,519.0,960.0,1.85
Rajasthan,Ajmer,2015-2016,736.0,1345.0,1.83
Rajasthan,Ajmer,2016-2017,976.0,1534.0,1.57
Rajasthan,Ajmer,2017-2018,439.0,787.0,1.79
Rajasthan,Ajmer,2018-2019,576.0,1605.0,2.79
Rajasthan,Ajmer,2019-2020,684.0,2631.0,3.85
Rajasthan,Ajmer,2020-2021,683.0,1588.0,2.33
Rajasthan,Ajmer,2021-2022,1006.0,3880.0,3.86
Rajasthan,Ajmer,2022-2023,929.0,2602.0,2.8
Rajasthan,Alwar,2013-2014,226.0,222.0,0.98
Rajasthan,Alwar,2014-2015,350.0,983.0,2.81
Rajasthan,Alwar,2015-2016,476.0,1574.0,3.31
Rajasthan,Alwar,2016-2017,481.0,1193.0,2.48
Rajasthan,Alwar,2017-2018,413.0,1013.0,2.45
Rajasthan,Alwar,2018-2019,288.0,844.0,2.93
Rajasthan,Alwar,2019-2020,376.0,1328.0,3.53
Rajasthan,Alwar,2020-2021,408.0,1192.0,2.92
Rajasthan,Alwar,2021-2022,276.0,1005.0,3.64
Rajasthan,Alwar,2022-2023,249.0,865.0,3.47
Rajasthan,Banswara,2013-2014,2.0,1.0,0.5
Rajasthan,Banswara,2014-2015,1.0,1.0,1.0
Rajasthan,Banswara,2015-2016,1.0,1.0,1.0
Rajasthan,Banswara,2016-2017,4.0,3.0,0.75
Rajasthan,Banswara,2018-2019,19.0,145.0,7.63
Rajasthan,Banswara,2019-2020,1.0,1.0,1.0
Rajasthan,Baran,2013-2014,23.0,32.0,1.39
Rajasthan,Baran,2014-2015,24.0,35.0,1.46
Rajasthan,Baran,2015-2016,27.0,45.0,1.67
Rajasthan,Baran,2016-2017,33.0,118.0,3.58
Rajasthan,Baran,2017-2018,8.0,15.0,1.88
Rajasthan,Baran,2018-2019,11.0,23.0,2.09
Rajasthan,Baran,2019-2020,38.0,89.0,2.34
Rajasthan,Baran,2020-2021,21.0,52.0,2.48
Rajasthan,Baran,2021-2022,38.0,77.0,2.03
Rajasthan,Baran,2022-2023,42.0,91.0,2.17
Rajasthan,Barmer,2013-2014,2.0,2.0,1.0
Rajasthan,Barmer,2016-2017,1.0,0.0,0.0
Rajasthan,Bharatpur,2013-2014,66.0,100.0,1.52
Rajasthan,Bharatpur,2014-2015,69.0,107.0,1.55
Rajasthan,Bharatpur,2015-2016,97.0,503.0,5.19
Rajasthan,Bharatpur,2016-2017,166.0,803.0,4.84
Rajasthan,Bharatpur,2017-2018,130.0,752.0,5.78
Rajasthan,Bharatpur,2018-2019,98.0,550.0,5.61
Rajasthan,Bharatpur,2019-2020,65.0,297.0,4.57
Rajasthan,Bharatpur,2020-2021,46.0,219.0,4.76
Rajasthan,Bharatpur,2021-2022,29.0,184.0,6.34
Rajasthan,Bharatpur,2022-2023,46.0,137.0,2.98
Rajasthan,Bhilwara,2013-2014,105.0,387.0,3.69
Rajasthan,Bhilwara,2014-2015,121.0,454.0,3.75
Rajasthan,Bhilwara,2015-2016,150.0,615.0,4.1
Rajasthan,Bhilwara,2016-2017,146.0,191.0,1.31
Rajasthan,Bhilwara,2017-2018,88.0,347.0,3.94
Rajasthan,Bhilwara,2018-2019,18.0,98.0,5.44
Rajasthan,Bhilwara,2019-2020,97.0,230.0,2.37
Rajasthan,Bhilwara,2020-2021,30.0,89.0,2.97
Rajasthan,Bhilwara,2021-2022,97.0,199.0,2.05
Rajasthan,Bhilwara,2022-2023,92.0,176.0,1.91
Rajasthan,Bikaner,2014-2015,11.0,7.0,0.64
Rajasthan,Bikaner,2015-2016,2.0,10.0,5.0
Rajasthan,Bikaner,2016-2017,18.0,18.0,1.0
Rajasthan,Bikaner,2017-2018,7.0,8.0,1.14
Rajasthan,Bikaner,2018-2019,11.0,14.0,1.27
Rajasthan,Bikaner,2019-2020,27.0,29.0,1.07
Rajasthan,Bikaner,2020-2021,17.0,19.0,1.12
Rajasthan,Bikaner,2021-2022,17.0,18.0,1.06
Rajasthan,Bikaner,2022-2023,9.0,135.0,15.0
Rajasthan,Bundi,2013-2014,1280.0,3857.0,3.01
Rajasthan,Bundi,2014-2015,819.0,2456.0,3.0
Rajasthan,Bundi,2015-2016,866.0,2625.0,3.03
Rajasthan,Bundi,2016-2017,994.0,2824.0,2.84
Rajasthan,Bundi,2017-2018,934.0,2602.0,2.79
Rajasthan,Bundi,2018-2019,855.0,2360.0,2.76
Rajasthan,Bundi,2019-2020,599.0,2276.0,3.8
Rajasthan,Bundi,2020-2021,856.0,2550.0,2.98
Rajasthan,Bundi,2021-2022,312.0,1126.0,3.61
Rajasthan,Bundi,2022-2023,537.0,1911.0,3.56
Rajasthan,Chittorgarh,2013-2014,279.0,558.0,2.0
Rajasthan,Chittorgarh,2014-2015,235.0,884.0,3.76
Rajasthan,Chittorgarh,2015-2016,249.0,996.0,4.0
Rajasthan,Chittorgarh,2016-2017,264.0,684.0,2.59
Rajasthan,Chittorgarh,2017-2018,198.0,753.0,3.8
Rajasthan,Chittorgarh,2018-2019,158.0,635.0,4.02
Rajasthan,Chittorgarh,2019-2020,180.0,669.0,3.72
Rajasthan,Chittorgarh,2020-2021,132.0,579.0,4.39
Rajasthan,Chittorgarh,2021-2022,67.0,246.0,3.67
Rajasthan,Chittorgarh,2022-2023,108.0,476.0,4.41
Rajasthan,Churu,2013-2014,1.0,1.0,1.0
Rajasthan,Churu,2014-2015,1.0,1.0,1.0
Rajasthan,Churu,2016-2017,2.0,3.0,1.5
Rajasthan,Churu,2017-2018,1.0,1.0,1.0
Rajasthan,Churu,2018-2019,7.0,25.0,3.57
Rajasthan,Churu,2019-2020,2.0,9.0,4.5
Rajasthan,Churu,2020-2021,1.0,3.0,3.0
Rajasthan,Churu,2021-2022,1.0,13.0,13.0
Rajasthan,Churu,2022-2023,2.0,8.0,4.0
Rajasthan,Dausa,2013-2014,12.0,24.0,2.0
Rajasthan,Dausa,2014-2015,34.0,16.0,0.47
Rajasthan,Dausa,2015-2016,35.0,23.0,0.66
Rajasthan,Dausa,2016-2017,40.0,55.0,1.38
Rajasthan,Dausa,2017-2018,15.0,34.0,2.27
Rajasthan,Dausa,2018-2019,25.0,48.0,1.92
Rajasthan,Dausa,2019-2020,52.0,138.0,2.65
Rajasthan,Dausa,2020-2021,34.0,60.0,1.76
Rajasthan,Dausa,2021-2022,3.0,8.0,2.67
Rajasthan,Dausa,2022-2023,34.0,121.0,3.56
Rajasthan,Dholpur,2013-2014,51.0,87.0,1.71
Rajasthan,Dholpur,2014-2015,70.0,115.0,1.64
Rajasthan,Dholpur,2015-2016,106.0,198.0,1.87
Rajasthan,Dholpur,2016-2017,100.0,195.0,1.95
Rajasthan,Dholpur,2017-2018,90.0,179.0,1.99
Rajasthan,Dholpur,2018-2019,78.0,141.0,1.81
Rajasthan,Dholpur,2019-2020,58.0,103.0,1.78
Rajasthan,Dholpur,2020-2021,94.0,419.0,4.46
Rajasthan,Dholpur,2021-2022,67.0,335.0,5.0
Rajasthan,Dholpur,2022-2023,36.0,180.0,5.0
Rajasthan,Ganganagar,2013-2014,56.0,168.0,3.0
Rajasthan,Ganganagar,2014-2015,70.0,140.0,2.0
Rajasthan,Ganganagar,2015-2016,85.0,170.0,2.0
Rajasthan,Ganganagar,2016-2017,107.0,413.0,3.86
Rajasthan,Ganganagar,2017-2018,139.0,61.0,0.44
Rajasthan,Ganganagar,2018-2019,105.0,107.0,1.02
Rajasthan,Ganganagar,2019-2020,121.0,84.0,0.69
Rajasthan,Ganganagar,2020-2021,107.0,425.0,3.97
Rajasthan,Ganganagar,2021-2022,36.0,58.0,1.61
Rajasthan,Ganganagar,2022-2023,37.0,93.0,2.51
Rajasthan,Hanumangarh,2013-2014,40.0,455.0,11.38
Rajasthan,Hanumangarh,2014-2015,44.0,494.0,11.23
Rajasthan,Hanumangarh,2015-2016,88.0,133.0,1.51
Rajasthan,Hanumangarh,2016-2017,423.0,4805.0,11.36
Rajasthan,Hanumangarh,2017-2018,187.0,2135.0,11.42
Rajasthan,Hanumangarh,2018-2019,63.0,869.0,13.79
Rajasthan,Hanumangarh,2019-2020,112.0,1568.0,14.0
Rajasthan,Hanumangarh,2020-2021,185.0,1969.0,10.64
Rajasthan,Hanumangarh,2021-2022,153.0,2018.0,13.19
Rajasthan,Hanumangarh,2022-2023,155.0,2420.0,15.61
Rajasthan,Jaipur,2013-2014,9136.0,12186.0,1.33
Rajasthan,Jaipur,2014-2015,9064.0,19390.0,2.14
Rajasthan,Jaipur,2015-2016,9665.0,17222.0,1.78
Rajasthan,Jaipur,2016-2017,10613.0,22479.0,2.12
Rajasthan,Jaipur,2017-2018,9481.0,17378.0,1.83
Rajasthan,Jaipur,2018-2019,9416.0,13112.0,1.39
Rajasthan,Jaipur,2019-2020,8683.0,15819.0,1.82
Rajasthan,Jaipur,2020-2021,9104.0,16885.0,1.85
Rajasthan,Jaipur,2021-2022,8751.0,13035.0,1.49
Rajasthan,Jaipur,2022-2023,9339.0,11123.0,1.19
Rajasthan,Jaisalmer,2014-2015,1.0,1.0,1.0
Rajasthan,Jaisalmer,2015-2016,1.0,1.0,1.0
Rajasthan,Jaisalmer,2016-2017,1.0,2.0,2.0
Rajasthan,Jaisalmer,2020-2021,1.0,2.0,2.0
Rajasthan,Jalore,2013-2014,1.0,3.0,3.0
Rajasthan,Jalore,2014-2015,2.0,2.0,1.0
Rajasthan,Jalore,2016-2017,2.0,2.0,1.0
Rajasthan,Jalore,2017-2018,1.0,2.0,2.0
Rajasthan,Jalore,2019-2020,2.0,0.0,0.0
Rajasthan,Jalore,2020-2021,12.0,30.0,2.5
Rajasthan,Jalore,2021-2022,24.0,31.0,1.29
Rajasthan,Jalore,2022-2023,16.0,21.0,1.31
Rajasthan,Jhalawar,2013-2014,54.0,216.0,4.0
Rajasthan,Jhalawar,2014-2015,61.0,126.0,2.07
Rajasthan,Jhalawar,2015-2016,52.0,184.0,3.54
Rajasthan,Jhalawar,2016-2017,82.0,246.0,3.0
Rajasthan,Jhalawar,2017-2018,34.0,46.0,1.35
Rajasthan,Jhalawar,2018-2019,3.0,5.0,1.67
Rajasthan,Jhalawar,2019-2020,45.0,21.0,0.47
Rajasthan,Jhalawar,2020-2021,29.0,94.0,3.24
Rajasthan,Jhalawar,2021-2022,44.0,105.0,2.39
Rajasthan,Jhalawar,2022-2023,43.0,126.0,2.93
Rajasthan,Jhunjhunu,2013-2014,69.0,137.0,1.99
Rajasthan,Jhunjhunu,2014-2015,108.0,215.0,1.99
Rajasthan,Jhunjhunu,2015-2016,275.0,550.0,2.0
Rajasthan,Jhunjhunu,2016-2017,230.0,230.0,1.0
Rajasthan,Jhunjhunu,2017-2018,186.0,186.0,1.0
Rajasthan,Jhunjhunu,2018-2019,203.0,203.0,1.0
Rajasthan,Jhunjhunu,2019-2020,168.0,118.0,0.7
Rajasthan,Jhunjhunu,2020-2021,162.0,94.0,0.58
Rajasthan,Jhunjhunu,2021-2022,206.0,83.0,0.4
Rajasthan,Jhunjhunu,2022-2023,215.0,1020.0,4.74
Rajasthan,Jodhpur,2015-2016,1.0,1.0,1.0
Rajasthan,Jodhpur,2016-2017,5.0,20.0,4.0
Rajasthan,Jodhpur,2017-2018,31.0,124.0,4.0
Rajasthan,Jodhpur,2018-2019,3.0,12.0,4.0
Rajasthan,Jodhpur,2019-2020,40.0,0.0,0.0
Rajasthan,Jodhpur,2020-2021,22.0,88.0,4.0
Rajasthan,Jodhpur,2021-2022,4.0,25.0,6.25
Rajasthan,Karauli,2013-2014,1.0,1.0,1.0
Rajasthan,Karauli,2014-2015,1.0,1.0,1.0
Rajasthan,Karauli,2015-2016,10.0,32.0,3.2
Rajasthan,Karauli,2016-2017,9.0,28.0,3.11
Rajasthan,Karauli,2017-2018,14.0,40.0,2.86
Rajasthan,Karauli,2018-2019,9.0,25.0,2.78
Rajasthan,Karauli,2019-2020,13.0,25.0,1.92
Rajasthan,Karauli,2020-2021,22.0,32.0,1.45
Rajasthan,Karauli,2021-2022,3.0,4.0,1.33
Rajasthan,Karauli,2022-2023,3.0,20.0,6.67
Rajasthan,Kota,2013-2014,48.0,72.0,1.5
Rajasthan,Kota,2014-2015,37.0,90.0,2.43
Rajasthan,Kota,2015-2016,159.0,636.0,4.0
Rajasthan,Kota,2016-2017,49.0,123.0,2.51
Rajasthan,Kota,2017-2018,52.0,60.0,1.15
Rajasthan,Kota,2018-2019,39.0,78.0,2.0
Rajasthan,Kota,2019-2020,34.0,84.0,2.47
Rajasthan,Kota,2020-2021,99.0,289.0,2.92
Rajasthan,Kota,2021-2022,64.0,182.0,2.84
Rajasthan,Kota,2022-2023,70.0,207.0,2.96
Rajasthan,Nagaur,2013-2014,1385.0,2136.0,1.54
Rajasthan,Nagaur,2014-2015,1213.0,2838.0,2.34
Rajasthan,Nagaur,2015-2016,1323.0,3074.0,2.32
Rajasthan,Nagaur,2016-2017,1348.0,7806.0,5.79
Rajasthan,Nagaur,2017-2018,1129.0,6433.0,5.7
Rajasthan,Nagaur,2018-2019,583.0,1109.0,1.9
Rajasthan,Nagaur,2019-2020,1331.0,2376.0,1.79
Rajasthan,Nagaur,2020-2021,1137.0,5011.0,4.41
Rajasthan,Nagaur,2021-2022,1332.0,5480.0,4.11
Rajasthan,Nagaur,2022-2023,1442.0,5734.0,3.98
Rajasthan,Pali,2013-2014,14.0,26.0,1.86
Rajasthan,Pali,2014-2015,1.0,1.0,1.0
Rajasthan,Pali,2017-2018,11.0,21.0,1.91
Rajasthan,Pali,2018-2019,12.0,16.0,1.33
Rajasthan,Pali,2019-2020,15.0,29.0,1.93
Rajasthan,Pali,2020-2021,10.0,13.0,1.3
Rajasthan,Pali,2021-2022,15.0,17.0,1.13
Rajasthan,Pali,2022-2023,13.0,18.0,1.38
Rajasthan,Pratapgarh,2013-2014,18.0,33.0,1.83
Rajasthan,Pratapgarh,2014-2015,57.0,143.0,2.51
Rajasthan,Pratapgarh,2015-2016,61.0,61.0,1.0
Rajasthan,Pratapgarh,2016-2017,55.0,70.0,1.27
Rajasthan,Pratapgarh,2017-2018,30.0,60.0,2.0
Rajasthan,Pratapgarh,2018-2019,53.0,56.0,1.06
Rajasthan,Pratapgarh,2019-2020,121.0,129.0,1.07
Rajasthan,Pratapgarh,2020-2021,96.0,116.0,1.21
Rajasthan,Pratapgarh,2021-2022,34.0,47.0,1.38
Rajasthan,Pratapgarh,2022-2023,5.0,6.0,1.2
Rajasthan,Rajsamand,2013-2014,26.0,78.0,3.0
Rajasthan,Rajsamand,2014-2015,26.0,78.0,3.0
Rajasthan,Rajsamand,2015-2016,31.0,93.0,3.0
Rajasthan,Rajsamand,2016-2017,33.0,99.0,3.0
Rajasthan,Rajsamand,2017-2018,17.0,51.0,3.0
Rajasthan,Rajsamand,2018-2019,11.0,33.0,3.0
Rajasthan,Rajsamand,2019-2020,16.0,48.0,3.0
Rajasthan,Rajsamand,2020-2021,18.0,54.0,3.0
Rajasthan,Rajsamand,2021-2022,19.0,57.0,3.0
Rajasthan,Rajsamand,2022-2023,4.0,12.0,3.0
Rajasthan,Sawai madhopur,2013-2014,40.0,20.0,0.5
Rajasthan,Sawai madhopur,2014-2015,50.0,40.0,0.8
Rajasthan,Sawai madhopur,2015-2016,23.0,23.0,1.0
Rajasthan,Sawai madhopur,2016-2017,84.0,172.0,2.05
Rajasthan,Sawai madhopur,2017-2018,72.0,72.0,1.0
Rajasthan,Sawai madhopur,2018-2019,84.0,84.0,1.0
Rajasthan,Sawai madhopur,2019-2020,67.0,67.0,1.0
Rajasthan,Sawai madhopur,2020-2021,64.0,64.0,1.0
Rajasthan,Sawai madhopur,2021-2022,31.0,233.0,7.52
Rajasthan,Sawai madhopur,2022-2023,58.0,78.0,1.34
Rajasthan,Sikar,2013-2014,129.0,1088.0,8.43
Rajasthan,Sikar,2014-2015,104.0,864.0,8.31
Rajasthan,Sikar,2015-2016,266.0,2128.0,8.0
Rajasthan,Sikar,2016-2017,393.0,3172.0,8.07
Rajasthan,Sikar,2017-2018,339.0,2794.0,8.24
Rajasthan,Sikar,2018-2019,401.0,3220.0,8.03
Rajasthan,Sikar,2019-2020,441.0,3551.0,8.05
Rajasthan,Sikar,2020-2021,343.0,2763.0,8.06
Rajasthan,Sikar,2021-2022,408.0,5115.0,12.54
Rajasthan,Sikar,2022-2023,1245.0,1712.0,1.38
Rajasthan,Sirohi,2013-2014,20.0,188.0,9.4
Rajasthan,Sirohi,2014-2015,34.0,90.0,2.65
Rajasthan,Sirohi,2015-2016,27.0,270.0,10.0
Rajasthan,Sirohi,2016-2017,24.0,240.0,10.0
Rajasthan,Sirohi,2017-2018,28.0,280.0,10.0
Rajasthan,Sirohi,2018-2019,25.0,190.0,7.6
Rajasthan,Sirohi,2019-2020,6.0,60.0,10.0
Rajasthan,Sirohi,2020-2021,19.0,178.0,9.37
Rajasthan,Sirohi,2021-2022,20.0,200.0,10.0
Rajasthan,Sirohi,2022-2023,20.0,200.0,10.0
Rajasthan,Tonk,2013-2014,105.0,105.0,1.0
Rajasthan,Tonk,2014-2015,119.0,119.0,1.0
Rajasthan,Tonk,2015-2016,193.0,193.0,1.0
Rajasthan,Tonk,2016-2017,286.0,270.0,0.94
Rajasthan,Tonk,2017-2018,180.0,180.0,1.0
Rajasthan,Tonk,2018-2019,187.0,187.0,1.0
Rajasthan,Tonk,2019-2020,167.0,167.0,1.0
Rajasthan,Tonk,2020-2021,298.0,298.0,1.0
Rajasthan,Tonk,2021-2022,248.0,248.0,1.0
Rajasthan,Tonk,2022-2023,292.0,291.0,1.0
Rajasthan,Udaipur,2013-2014,59.0,103.0,1.75
Rajasthan,Udaipur,2014-2015,57.0,119.0,2.09
Rajasthan,Udaipur,2015-2016,45.0,129.0,2.87
Rajasthan,Udaipur,2016-2017,53.0,108.0,2.04
Rajasthan,Udaipur,2017-2018,62.0,170.0,2.74
Rajasthan,Udaipur,2018-2019,29.0,48.0,1.66
Rajasthan,Udaipur,2019-2020,32.0,73.0,2.28
Rajasthan,Udaipur,2020-2021,27.0,63.0,2.33
Rajasthan,Udaipur,2021-2022,16.0,47.0,2.94
Rajasthan,Udaipur,2022-2023,19.0,40.0,2.11
Tripura,Dhalai,2013-2014,160.0,164.0,1.03
Tripura,Dhalai,2014-2015,302.0,300.0,0.99
Tripura,Dhalai,2015-2016,383.0,365.0,0.95
Tripura,Dhalai,2016-2017,499.0,484.0,0.97
Tripura,Dhalai,2017-2018,477.0,467.0,0.98
Tripura,Dhalai,2018-2019,381.0,375.48,0.99
Tripura,Dhalai,2019-2020,507.0,516.0,1.02
Tripura,Dhalai,2020-2021,516.0,496.0,0.96
Tripura,Dhalai,2021-2022,481.0,478.0,0.99
Tripura,Dhalai,2022-2023,558.0,588.0,1.05
Tripura,Gomati,2013-2014,101.0,89.0,0.88
Tripura,Gomati,2014-2015,136.0,127.0,0.93
Tripura,Gomati,2015-2016,357.0,325.0,0.91
Tripura,Gomati,2016-2017,413.0,390.0,0.94
Tripura,Gomati,2017-2018,480.0,498.0,1.04
Tripura,Gomati,2018-2019,476.0,424.49,0.89
Tripura,Gomati,2019-2020,446.0,408.0,0.91
Tripura,Gomati,2020-2021,600.0,507.0,0.85
Tripura,Gomati,2021-2022,856.0,730.0,0.85
Tripura,Gomati,2022-2023,765.0,702.0,0.92
Tripura,Khowai,2013-2014,136.0,117.0,0.86
Tripura,Khowai,2014-2015,295.0,237.0,0.8
Tripura,Khowai,2015-2016,222.0,185.0,0.83
Tripura,Khowai,2016-2017,232.0,193.0,0.83
Tripura,Khowai,2017-2018,352.0,294.0,0.84
Tripura,Khowai,2018-2019,442.0,387.0,0.88
Tripura,Khowai,2019-2020,534.0,507.0,0.95
Tripura,Khowai,2020-2021,455.0,420.0,0.92
Tripura,Khowai,2021-2022,401.0,366.0,0.91
Tripura,Khowai,2022-2023,446.0,461.0,1.03
Tripura,North tripura,2013-2014,153.0,129.0,0.84
Tripura,North tripura,2014-2015,289.0,235.0,0.81
Tripura,North tripura,2015-2016,470.0,390.0,0.83
Tripura,North tripura,2016-2017,499.0,428.0,0.86
Tripura,North tripura,2017-2018,553.0,468.0,0.85
Tripura,North tripura,2018-2019,515.0,389.71,0.76
Tripura,North tripura,2019-2020,380.0,290.0,0.76
Tripura,North tripura,2020-2021,306.0,246.0,0.8
Tripura,North tripura,2021-2022,341.0,265.0,0.78
Tripura,North tripura,2022-2023,112.0,94.0,0.84
Tripura,Sepahijala,2013-2014,97.0,80.0,0.82
Tripura,Sepahijala,2014-2015,333.0,272.0,0.82
Tripura,Sepahijala,2015-2016,467.0,395.0,0.85
Tripura,Sepahijala,2016-2017,477.0,404.0,0.85
Tripura,Sepahijala,2017-2018,415.0,338.0,0.81
Tripura,Sepahijala,2018-2019,364.0,302.09,0.83
Tripura,Sepahijala,2019-2020,303.0,253.0,0.83
Tripura,Sepahijala,2020-2021,233.0,204.0,0.88
Tripura,Sepahijala,2021-2022,245.0,205.0,0.84
Tripura,Sepahijala,2022-2023,424.0,411.0,0.97
Tripura,South tripura,2013-2014,213.0,190.0,0.89
Tripura,South tripura,2014-2015,276.0,236.0,0.86
Tripura,South tripura,2015-2016,414.0,370.0,0.89
Tripura,South tripura,2016-2017,466.0,430.0,0.92
Tripura,South tripura,2017-2018,517.0,468.0,0.91
Tripura,South tripura,2018-2019,464.0,425.58,0.92
Tripura,South tripura,2019-2020,393.0,368.0,0.94
Tripura,South tripura,2020-2021,477.0,436.0,0.91
Tripura,South tripura,2021-2022,640.0,578.0,0.9
Tripura,South tripura,2022-2023,683.0,662.0,0.97
Tripura,Unakoti,2013-2014,64.0,49.0,0.77
Tripura,Unakoti,2014-2015,202.0,155.0,0.77
Tripura,Unakoti,2015-2016,224.0,182.0,0.81
Tripura,Unakoti,2016-2017,218.0,173.0,0.79
Tripura,Unakoti,2017-2018,209.0,162.0,0.78
Tripura,Unakoti,2018-2019,350.0,227.08,0.65
Tripura,Unakoti,2019-2020,144.0,92.0,0.64
Tripura,Unakoti,2020-2021,186.0,127.0,0.68
Tripura,Unakoti,2021-2022,260.0,174.0,0.67
Tripura,Unakoti,2022-2023,300.0,233.0,0.78
Tripura,West tripura,2013-2014,104.0,79.0,0.76
Tripura,West tripura,2014-2015,224.0,169.0,0.75
Tripura,West tripura,2015-2016,410.0,337.0,0.82
Tripura,West tripura,2016-2017,396.0,314.0,0.79
Tripura,West tripura,2017-2018,471.0,362.0,0.77
Tripura,West tripura,2018-2019,401.0,318.88,0.8
Tripura,West tripura,2019-2020,493.0,397.47,0.81
Tripura,West tripura,2020-2021,330.0,275.0,0.83
Tripura,West tripura,2021-2022,324.0,263.0,0.81
Tripura,West tripura,2022-2023,230.0,217.0,0.94
Uttar Pradesh,Agra,2013-2014,94.0,206.0,2.19
Uttar Pradesh,Agra,2014-2015,58.0,26.0,0.45
Uttar Pradesh,Agra,2015-2016,385.0,383.0,0.99
Uttar Pradesh,Agra,2016-2017,91.0,256.0,2.81
Uttar Pradesh,Agra,2017-2018,48.0,112.0,2.33
Uttar Pradesh,Agra,2018-2019,43.0,70.0,1.63
Uttar Pradesh,Agra,2019-2020,56.0,155.0,2.77
Uttar Pradesh,Agra,2020-2021,116.0,375.0,3.23
Uttar Pradesh,Agra,2021-2022,55.0,178.0,3.24
Uttar Pradesh,Agra,2022-2023,60.0,93.0,1.55
Uttar Pradesh,Aligarh,2013-2014,147.0,146.0,0.99
Uttar Pradesh,Aligarh,2014-2015,127.0,165.0,1.3
Uttar Pradesh,Aligarh,2015-2016,157.0,156.0,0.99
Uttar Pradesh,Aligarh,2016-2017,108.0,149.0,1.38
Uttar Pradesh,Aligarh,2017-2018,99.0,146.0,1.47
Uttar Pradesh,Aligarh,2018-2019,241.0,390.0,1.62
Uttar Pradesh,Aligarh,2019-2020,113.0,186.0,1.65
