State,District,Year,rice_area,rice_production,rice_yield
Arunachal Pradesh,West kameng,2018-2019,954.0,1497.3,1.57
Arunachal Pradesh,West kameng,2019-2020,964.0,1710.0,1.77
Arunachal Pradesh,West kameng,2020-2021,975.0,1800.67,1.85
Arunachal Pradesh,West kameng,2021-2022,980.0,1803.33,1.84
Arunachal Pradesh,West kameng,2022-2023,985.0,1819.3,1.85
Arunachal Pradesh,West siang,2013-2014,25561.0,24801.0,0.97
Arunachal Pradesh,West siang,2014-2015,24811.0,25220.0,1.02
Arunachal Pradesh,West siang,2015-2016,18702.0,22000.0,1.18
Arunachal Pradesh,West siang,2016-2017,19383.0,23686.66,1.22
Arunachal Pradesh,West siang,2017-2018,19431.0,29686.66,1.53
Arunachal Pradesh,West siang,2018-2019,11892.0,19017.3,1.6
Arunachal Pradesh,West siang,2019-2020,6250.0,10097.0,1.62
Arunachal Pradesh,West siang,2020-2021,6261.0,10188.0,1.63
Arunachal Pradesh,West siang,2021-2022,6411.0,10680.67,1.67
Arunachal Pradesh,West siang,2022-2023,6447.0,10862.0,1.68
Assam,Baksa,2013-2014,98680.0,184041.0,5.65
Assam,Baksa,2014-2015,99920.0,219819.0,6.09
Assam,Baksa,2015-2016,99225.0,207366.0,6.3
Assam,Baksa,2016-2017,98925.0,186516.0,5.46
Assam,Baksa,2017-2018,99165.0,221970.0,6.0600000000000005
Assam,Baksa,2018-2019,99209.0,213480.0,6.3100000000000005
Assam,Baksa,2019-2020,99200.0,199563.0,5.98
Assam,Baksa,2020-2021,95880.0,186776.0,5.449999999999999
Assam,Baksa,2021-2022,95916.0,206194.0,5.07
Assam,Baksa,2022-2023,90275.0,232533.0,6.79
Assam,Barpeta,2013-2014,134698.0,298014.0,6.0
Assam,Barpeta,2014-2015,135966.0,262510.0,5.42
Assam,Barpeta,2015-2016,130310.0,233151.0,4.84
Assam,Barpeta,2016-2017,129792.0,265321.0,5.64
Assam,Barpeta,2017-2018,128021.0,306515.0,6.54
Assam,Barpeta,2018-2019,114008.0,273046.0,6.19
Assam,Barpeta,2019-2020,118301.0,286043.0,6.470000000000001
Assam,Barpeta,2020-2021,114002.0,266265.0,6.24
Assam,Barpeta,2021-2022,111748.0,279146.0,6.880000000000001
Assam,Barpeta,2022-2023,106806.0,300348.0,7.459999999999999
Assam,Biswanath,2020-2021,67763.0,126028.0,5.75
Assam,Biswanath,2021-2022,64537.0,108381.0,5.25
Assam,Biswanath,2022-2023,60027.0,153022.0,7.029999999999999
Assam,Bongaigaon,2013-2014,56781.0,122486.0,6.58
Assam,Bongaigaon,2014-2015,52849.0,115939.0,6.64
Assam,Bongaigaon,2015-2016,52185.0,94130.0,5.3
Assam,Bongaigaon,2016-2017,57176.0,119795.0,5.46
Assam,Bongaigaon,2017-2018,53112.0,107439.0,5.33
Assam,Bongaigaon,2018-2019,53932.0,91862.0,4.91
Assam,Bongaigaon,2019-2020,55015.0,83461.0,3.84
Assam,Bongaigaon,2020-2021,54447.0,100212.0,4.69
Assam,Bongaigaon,2021-2022,61273.0,115743.0,5.1
Assam,Bongaigaon,2022-2023,61640.0,175418.0,7.58
Assam,Cachar,2013-2014,96477.0,176287.0,5.140000000000001
Assam,Cachar,2014-2015,107882.0,245893.0,6.32
Assam,Cachar,2015-2016,108076.0,221229.0,5.220000000000001
Assam,Cachar,2016-2017,110917.0,217545.0,4.48
Assam,Cachar,2017-2018,111046.0,176642.0,5.78
Assam,Cachar,2018-2019,108656.0,243166.0,6.95
Assam,Cachar,2019-2020,108823.0,246805.0,6.69
Assam,Cachar,2020-2021,108821.0,247583.0,7.65
Assam,Cachar,2021-2022,106329.0,239069.0,6.15
Assam,Cachar,2022-2023,85476.0,179070.0,7.229999999999999
Assam,Charaideo,2020-2021,32518.0,63505.0,6.4
Assam,Charaideo,2021-2022,33343.0,57918.0,5.57
Assam,Charaideo,2022-2023,34669.0,88051.0,7.03
Assam,Chirang,2013-2014,46856.0,75939.0,5.18
Assam,Chirang,2014-2015,45525.0,72856.0,5.05
Assam,Chirang,2015-2016,44619.0,76409.0,5.5
Assam,Chirang,2016-2017,42871.0,71549.0,4.93
Assam,Chirang,2017-2018,41304.0,70822.0,4.9
Assam,Chirang,2018-2019,43710.0,69090.0,4.5
Assam,Chirang,2019-2020,42677.0,74605.0,4.49
Assam,Chirang,2020-2021,38118.0,74551.0,4.57
Assam,Chirang,2021-2022,37650.0,63708.0,6.0600000000000005
Assam,Chirang,2022-2023,38310.0,104012.0,7.84
Assam,Darrang,2013-2014,69689.0,161316.0,6.65
Assam,Darrang,2014-2015,69073.0,173092.0,7.39
Assam,Darrang,2015-2016,69954.0,167861.0,6.6
Assam,Darrang,2016-2017,70814.0,160210.0,6.27
Assam,Darrang,2017-2018,72453.0,163827.0,6.1
Assam,Darrang,2018-2019,71187.0,187020.0,7.319999999999999
Assam,Darrang,2019-2020,71601.0,193800.0,7.04
Assam,Darrang,2020-2021,71428.0,192940.0,7.399999999999999
Assam,Darrang,2021-2022,71941.0,151807.0,6.57
Assam,Darrang,2022-2023,67011.0,192463.0,7.389999999999999
Assam,Dhemaji,2013-2014,82350.0,129145.0,5.09
Assam,Dhemaji,2014-2015,85539.0,131692.0,4.42
Assam,Dhemaji,2015-2016,80570.0,117402.0,4.03
Assam,Dhemaji,2016-2017,72328.0,102040.0,3.57
Assam,Dhemaji,2017-2018,69486.0,112157.0,3.84
Assam,Dhemaji,2018-2019,69832.0,85616.0,3.22
Assam,Dhemaji,2019-2020,68970.0,86210.0,3.7
Assam,Dhemaji,2020-2021,67519.0,99513.0,4.58
Assam,Dhemaji,2021-2022,67908.0,103807.0,3.89
Assam,Dhemaji,2022-2023,77044.0,167720.0,5.45
Assam,Dhubri,2013-2014,86604.0,236285.0,6.630000000000001
Assam,Dhubri,2014-2015,86058.0,236461.0,6.01
Assam,Dhubri,2015-2016,84469.0,228072.0,6.0600000000000005
Assam,Dhubri,2016-2017,86298.0,263670.0,7.09
Assam,Dhubri,2017-2018,85669.0,211361.0,5.96
Assam,Dhubri,2018-2019,92173.0,233663.0,5.63
Assam,Dhubri,2019-2020,98888.0,258010.0,6.59
Assam,Dhubri,2020-2021,78371.0,216518.0,6.92
Assam,Dhubri,2021-2022,78641.0,146111.0,5.239999999999999
Assam,Dhubri,2022-2023,78497.0,243550.0,7.63
Assam,Dibrugarh,2013-2014,78070.0,148054.0,6.6
Assam,Dibrugarh,2014-2015,74728.0,129091.0,6.08
Assam,Dibrugarh,2015-2016,79342.0,153400.0,6.11
Assam,Dibrugarh,2016-2017,73729.0,142799.0,6.319999999999999
Assam,Dibrugarh,2017-2018,78605.0,163908.0,6.4
Assam,Dibrugarh,2018-2019,78362.0,148110.0,6.9
Assam,Dibrugarh,2019-2020,76156.0,137852.0,5.199999999999999
Assam,Dibrugarh,2020-2021,76147.0,166008.0,6.5600000000000005
Assam,Dibrugarh,2021-2022,79191.0,120485.0,5.35
Assam,Dibrugarh,2022-2023,78140.0,215876.0,7.229999999999999
Assam,Dima hasao,2013-2014,15823.0,31837.0,6.9
Assam,Dima hasao,2014-2015,14700.0,34511.0,4.5
Assam,Dima hasao,2015-2016,14614.0,31831.0,4.2
Assam,Dima hasao,2016-2017,15035.0,31703.0,4.13
Assam,Dima hasao,2017-2018,13791.0,31089.0,4.3100000000000005
Assam,Dima hasao,2018-2019,13788.0,29790.0,4.25
Assam,Dima hasao,2019-2020,14458.0,31371.0,4.19
Assam,Dima hasao,2020-2021,14560.0,34536.0,4.640000000000001
Assam,Dima hasao,2021-2022,14320.0,29555.0,4.0200000000000005
Assam,Dima hasao,2022-2023,15562.0,35149.0,4.24
Assam,Goalpara,2013-2014,83159.0,208282.0,6.73
Assam,Goalpara,2014-2015,84268.0,193831.0,6.199999999999999
Assam,Goalpara,2015-2016,85216.0,187923.0,5.98
Assam,Goalpara,2016-2017,82258.0,188409.0,5.85
Assam,Goalpara,2017-2018,83726.0,222335.0,6.720000000000001
Assam,Goalpara,2018-2019,79180.0,215810.0,7.01
Assam,Goalpara,2019-2020,80593.0,193322.0,6.279999999999999
Assam,Goalpara,2020-2021,75971.0,185243.0,6.68
Assam,Goalpara,2021-2022,75938.0,156002.0,5.74
Assam,Goalpara,2022-2023,76418.0,225403.0,7.09
Assam,Golaghat,2013-2014,124151.0,295077.0,7.11
Assam,Golaghat,2014-2015,123624.0,276255.0,6.34
Assam,Golaghat,2015-2016,121572.0,264148.0,5.3100000000000005
Assam,Golaghat,2016-2017,123374.0,251825.0,5.109999999999999
Assam,Golaghat,2017-2018,123295.0,270568.0,6.23
Assam,Golaghat,2018-2019,121931.0,268687.0,5.73
Assam,Golaghat,2019-2020,122350.0,271426.0,6.25
Assam,Golaghat,2020-2021,121615.0,253556.0,6.08
Assam,Golaghat,2021-2022,123142.0,124629.0,5.17
Assam,Golaghat,2022-2023,124195.0,343342.0,7.24
Assam,Hailakandi,2013-2014,46675.0,113866.0,5.4
Assam,Hailakandi,2014-2015,45343.0,126300.0,7.24
Assam,Hailakandi,2015-2016,45290.0,107433.0,6.88
Assam,Hailakandi,2016-2017,45098.0,100923.0,7.030000000000001
Assam,Hailakandi,2017-2018,44870.0,96895.0,6.22
Assam,Hailakandi,2018-2019,44890.0,106373.0,7.03
Assam,Hailakandi,2019-2020,43933.0,120870.0,7.35
Assam,Hailakandi,2020-2021,44102.0,110288.0,6.949999999999999
Assam,Hailakandi,2021-2022,43352.0,72432.0,6.31
Assam,Hailakandi,2022-2023,42307.0,115440.0,6.38
Assam,Hojai,2020-2021,65095.0,190893.0,8.36
Assam,Hojai,2021-2022,65192.0,150271.0,6.69
Assam,Hojai,2022-2023,64135.0,218529.0,8.88
Assam,Jorhat,2013-2014,94111.0,188725.0,4.619999999999999
Assam,Jorhat,2014-2015,91893.0,176550.0,4.87
Assam,Jorhat,2015-2016,93738.0,198887.0,5.140000000000001
Assam,Jorhat,2016-2017,93067.0,197134.0,5.25
Assam,Jorhat,2017-2018,101889.0,225748.0,5.970000000000001
Assam,Jorhat,2018-2019,100447.0,248414.0,6.72
Assam,Jorhat,2019-2020,98817.0,242690.0,7.470000000000001
Assam,Jorhat,2020-2021,69748.0,147783.0,4.5
Assam,Jorhat,2021-2022,70211.0,97473.0,5.29
Assam,Jorhat,2022-2023,69372.0,202003.0,7.48
Assam,Kamrup,2013-2014,121339.0,274260.0,6.17
Assam,Kamrup,2014-2015,113627.0,260897.0,6.49
Assam,Kamrup,2015-2016,110188.0,273394.0,6.78
Assam,Kamrup,2016-2017,113637.0,261274.0,6.3500000000000005
Assam,Kamrup,2017-2018,104000.0,247037.0,6.29
Assam,Kamrup,2018-2019,107305.0,284078.0,6.68
Assam,Kamrup,2019-2020,106793.0,266166.0,6.08
Assam,Kamrup,2020-2021,117487.0,264530.0,5.8100000000000005
Assam,Kamrup,2021-2022,115492.0,194924.0,5.17
Assam,Kamrup,2022-2023,112974.0,334343.0,7.529999999999999
Assam,Kamrup metro,2013-2014,29228.0,69552.0,6.48
Assam,Kamrup metro,2014-2015,29210.0,64756.0,6.36
Assam,Kamrup metro,2015-2016,29559.0,69126.0,6.37
Assam,Kamrup metro,2016-2017,24320.0,63251.0,7.529999999999999
Assam,Kamrup metro,2017-2018,20486.0,55829.0,8.21
Assam,Kamrup metro,2018-2019,22582.0,62859.0,7.34
Assam,Kamrup metro,2019-2020,22002.0,42977.0,4.32
Assam,Kamrup metro,2020-2021,16460.0,37942.0,6.49
Assam,Kamrup metro,2021-2022,18386.0,32719.0,3.09
Assam,Kamrup metro,2022-2023,15418.0,46072.0,6.0
Assam,Karbi anglong,2013-2014,130200.0,219917.0,4.96
Assam,Karbi anglong,2014-2015,127996.0,218189.0,4.89
Assam,Karbi anglong,2015-2016,129577.0,213171.0,5.209999999999999
Assam,Karbi anglong,2016-2017,133530.0,247307.0,5.5
Assam,Karbi anglong,2017-2018,132870.0,255014.0,6.5
Assam,Karbi anglong,2018-2019,136637.0,270810.0,6.37
Assam,Karbi anglong,2019-2020,136404.0,270362.0,6.22
Assam,Karbi anglong,2020-2021,77266.0,159174.0,6.64
Assam,Karbi anglong,2021-2022,78466.0,145113.0,5.74
Assam,Karbi anglong,2022-2023,71335.0,183885.0,6.11
Assam,Karimganj,2013-2014,77499.0,153970.0,5.23
Assam,Karimganj,2014-2015,77402.0,143230.0,5.14
Assam,Karimganj,2015-2016,76293.0,124132.0,4.199999999999999
Assam,Karimganj,2016-2017,76711.0,147944.0,4.300000000000001
Assam,Karimganj,2017-2018,64544.0,136609.0,6.09
Assam,Karimganj,2018-2019,65314.0,137604.0,4.97
Assam,Karimganj,2019-2020,65833.0,129695.0,6.07
Assam,Karimganj,2020-2021,65818.0,132828.0,5.619999999999999
Assam,Karimganj,2021-2022,66073.0,134272.0,6.78
Assam,Karimganj,2022-2023,65901.0,135153.0,5.87
Assam,Kokrajhar,2013-2014,109489.0,223102.0,6.19
Assam,Kokrajhar,2014-2015,108382.0,212989.0,6.11
Assam,Kokrajhar,2015-2016,107530.0,181700.0,5.04
Assam,Kokrajhar,2016-2017,107808.0,197859.0,5.3
Assam,Kokrajhar,2017-2018,100864.0,179917.0,5.3
Assam,Kokrajhar,2018-2019,94720.0,197146.0,5.53
Assam,Kokrajhar,2019-2020,92852.0,178280.0,5.3100000000000005
Assam,Kokrajhar,2020-2021,83446.0,174371.0,5.859999999999999
Assam,Kokrajhar,2021-2022,79950.0,124924.0,4.84
Assam,Kokrajhar,2022-2023,77021.0,163289.0,5.76
Assam,Lakhimpur,2013-2014,141100.0,260565.0,4.98
Assam,Lakhimpur,2014-2015,124166.0,260743.0,5.460000000000001
Assam,Lakhimpur,2015-2016,131042.0,266308.0,5.98
Assam,Lakhimpur,2016-2017,121293.0,231359.0,5.619999999999999
Assam,Lakhimpur,2017-2018,121176.0,233098.0,4.26
Assam,Lakhimpur,2018-2019,127092.0,280686.0,6.18
Assam,Lakhimpur,2019-2020,118497.0,206191.0,5.41
Assam,Lakhimpur,2020-2021,110655.0,210550.0,5.14
Assam,Lakhimpur,2021-2022,110234.0,193553.0,5.359999999999999
Assam,Lakhimpur,2022-2023,110866.0,217606.0,5.28
Assam,Majuli,2020-2021,28750.0,71001.0,6.61
Assam,Majuli,2021-2022,28328.0,45005.0,4.74
Assam,Majuli,2022-2023,28717.0,72478.0,6.46
Assam,Marigaon,2013-2014,90115.0,248499.0,7.279999999999999
Assam,Marigaon,2014-2015,89922.0,214226.0,7.1
Assam,Marigaon,2015-2016,89102.0,210972.0,6.01
Assam,Marigaon,2016-2017,90488.0,214339.0,6.5
Assam,Marigaon,2017-2018,89871.0,219101.0,6.5600000000000005
Assam,Marigaon,2018-2019,86622.0,203543.0,6.25
Assam,Marigaon,2019-2020,86793.0,197125.0,6.119999999999999
Assam,Marigaon,2020-2021,86076.0,206019.0,6.459999999999999
Assam,Marigaon,2021-2022,81278.0,184560.0,5.96
Assam,Marigaon,2022-2023,77094.0,219988.0,6.93
Assam,Nagaon,2013-2014,196651.0,436123.0,6.359999999999999
Assam,Nagaon,2014-2015,201733.0,410571.0,6.279999999999999
Assam,Nagaon,2015-2016,198698.0,458016.0,6.37
Assam,Nagaon,2016-2017,196850.0,460154.0,6.58
Assam,Nagaon,2017-2018,196292.0,490289.0,7.28
Assam,Nagaon,2018-2019,197935.0,505773.0,7.48
Assam,Nagaon,2019-2020,191796.0,424583.0,6.8100000000000005
Assam,Nagaon,2020-2021,125516.0,270029.0,6.5600000000000005
Assam,Nagaon,2021-2022,126823.0,270593.0,6.0
Assam,Nagaon,2022-2023,133248.0,335158.0,6.69
Assam,Nalbari,2013-2014,77930.0,153374.0,5.92
Assam,Nalbari,2014-2015,76375.0,184445.0,6.859999999999999
Assam,Nalbari,2015-2016,75705.0,162519.0,6.45
Assam,Nalbari,2016-2017,75728.0,173540.0,6.27
Assam,Nalbari,2017-2018,75736.0,219806.0,8.07
Assam,Nalbari,2018-2019,77214.0,222862.0,8.43
Assam,Nalbari,2019-2020,77185.0,212668.0,8.0
Assam,Nalbari,2020-2021,76978.0,207479.0,8.81
Assam,Nalbari,2021-2022,67185.0,146896.0,6.27
Assam,Nalbari,2022-2023,52484.0,140732.0,8.12
Assam,Sivasagar,2013-2014,96532.0,207244.0,6.620000000000001
Assam,Sivasagar,2014-2015,97859.0,206090.0,6.59
Assam,Sivasagar,2015-2016,99720.0,202231.0,6.199999999999999
Assam,Sivasagar,2016-2017,104034.0,207088.0,6.09
Assam,Sivasagar,2017-2018,105308.0,221833.0,6.83
Assam,Sivasagar,2018-2019,106265.0,207633.0,6.24
Assam,Sivasagar,2019-2020,103515.0,213471.0,6.17
Assam,Sivasagar,2020-2021,69216.0,135983.0,6.56
Assam,Sivasagar,2021-2022,68970.0,106848.0,5.38
Assam,Sivasagar,2022-2023,68187.0,180321.0,7.130000000000001
Assam,Sonitpur,2013-2014,166054.0,340728.0,6.68
Assam,Sonitpur,2014-2015,173087.0,380946.0,7.11
Assam,Sonitpur,2015-2016,171475.0,376792.0,6.85
Assam,Sonitpur,2016-2017,167787.0,350045.0,6.869999999999999
Assam,Sonitpur,2017-2018,166055.0,357478.0,6.949999999999999
Assam,Sonitpur,2018-2019,161369.0,333430.0,5.98
Assam,Sonitpur,2019-2020,150809.0,320594.0,6.46
Assam,Sonitpur,2020-2021,83296.0,184886.0,7.47
Assam,Sonitpur,2021-2022,93422.0,171013.0,5.3500000000000005
Assam,Sonitpur,2022-2023,92225.0,271227.0,7.58
Assam,South salmara mancachar,2020-2021,19150.0,50785.0,6.880000000000001
Assam,South salmara mancachar,2021-2022,19210.0,44323.0,5.29
Assam,South salmara mancachar,2022-2023,20070.0,60451.0,6.99
Assam,Tinsukia,2013-2014,62321.0,105835.0,6.12
Assam,Tinsukia,2014-2015,63513.0,105543.0,5.98
Assam,Tinsukia,2015-2016,62709.0,114684.0,6.24
Assam,Tinsukia,2016-2017,62878.0,101807.0,5.51
Assam,Tinsukia,2017-2018,62857.0,102353.0,5.58
Assam,Tinsukia,2018-2019,63000.0,104478.0,5.51
Assam,Tinsukia,2019-2020,62640.0,101895.0,5.77
Assam,Tinsukia,2020-2021,62272.0,108229.0,6.09
Assam,Tinsukia,2021-2022,62953.0,79193.0,4.76
Assam,Tinsukia,2022-2023,69894.0,126194.0,5.98
Assam,Udalguri,2013-2014,90619.0,130856.0,5.4
Assam,Udalguri,2014-2015,94657.0,165220.0,5.75
Assam,Udalguri,2015-2016,94209.0,182817.0,6.369999999999999
Assam,Udalguri,2016-2017,90390.0,172029.0,5.57
Assam,Udalguri,2017-2018,87220.0,184073.0,6.050000000000001
Assam,Udalguri,2018-2019,87818.0,212343.0,7.489999999999999
Assam,Udalguri,2019-2020,86048.0,224769.0,7.77
Assam,Udalguri,2020-2021,84843.0,212146.0,7.49
Assam,Udalguri,2021-2022,78126.0,168794.0,6.32
Assam,Udalguri,2022-2023,85569.0,221966.0,7.57
Assam,West karbi anglong,2020-2021,57136.0,125702.0,6.69
Assam,West karbi anglong,2021-2022,57727.0,117237.0,6.289999999999999
Assam,West karbi anglong,2022-2023,57105.0,144107.0,6.710000000000001
Bihar,Araria,2013-2014,134378.0,359164.0,7.399999999999999
Bihar,Araria,2014-2015,121285.0,266915.0,5.87
Bihar,Araria,2015-2016,122011.0,252080.0,6.36
Bihar,Araria,2016-2017,115826.0,227560.0,5.55
Bihar,Araria,2017-2018,157357.0,275842.0,5.21
Bihar,Araria,2018-2019,57980.0,101518.0,5.67
Bihar,Araria,2019-2020,35369.0,78681.0,4.52
Bihar,Araria,2020-2021,35239.0,71555.0,4.37
Bihar,Araria,2021-2022,35294.0,71040.0,4.5
Bihar,Araria,2022-2023,36239.0,87550.0,4.51
Bihar,Arwal,2013-2014,26580.0,77450.0,2.91
Bihar,Arwal,2014-2015,26045.0,114539.0,4.4
Bihar,Arwal,2015-2016,23954.0,74837.0,3.12
Bihar,Arwal,2016-2017,41710.0,145706.0,3.49
Bihar,Arwal,2017-2018,42519.0,159904.0,3.76
Bihar,Arwal,2018-2019,35011.0,108977.0,3.11
Bihar,Arwal,2019-2020,17069.0,63178.0,3.7
Bihar,Arwal,2020-2021,17444.0,59030.0,3.38
Bihar,Arwal,2021-2022,17349.0,66290.0,3.82
Bihar,Arwal,2022-2023,16974.0,56576.0,3.33
Bihar,Aurangabad,2013-2014,139722.0,514563.0,3.68
Bihar,Aurangabad,2014-2015,164023.0,619195.0,3.78
Bihar,Aurangabad,2015-2016,160233.0,553347.0,3.45
Bihar,Aurangabad,2016-2017,175198.0,619151.0,3.53
Bihar,Aurangabad,2017-2018,178069.0,638825.0,3.59
Bihar,Aurangabad,2018-2019,175646.0,542099.0,3.09
Bihar,Aurangabad,2019-2020,166649.0,545239.0,3.27
Bihar,Aurangabad,2020-2021,179442.0,682418.0,3.8
Bihar,Aurangabad,2021-2022,183834.0,705640.0,3.84
Bihar,Aurangabad,2022-2023,137736.0,527105.0,3.83
Bihar,Banka,2013-2014,95524.0,284394.0,2.98
Bihar,Banka,2014-2015,91863.0,323625.0,3.52
Bihar,Banka,2015-2016,94567.0,316978.0,3.35
Bihar,Banka,2016-2017,95537.0,323630.0,5.08
Bihar,Banka,2017-2018,91762.0,325730.0,3.55
Bihar,Banka,2018-2019,106368.0,155614.0,1.46
Bihar,Banka,2019-2020,102075.0,220593.0,2.16
Bihar,Banka,2020-2021,101363.0,282044.0,2.78
Bihar,Banka,2021-2022,101888.0,242012.0,2.38
Bihar,Banka,2022-2023,86124.0,203800.0,2.37
Bihar,Begusarai,2013-2014,29575.0,32742.0,4.35
Bihar,Begusarai,2014-2015,22332.0,37450.0,3.15
Bihar,Begusarai,2015-2016,18528.0,29354.0,2.7
Bihar,Begusarai,2016-2017,18149.0,61047.0,7.029999999999999
Bihar,Begusarai,2017-2018,18684.0,51438.0,5.109999999999999
Bihar,Begusarai,2018-2019,16017.0,27485.0,1.72
Bihar,Begusarai,2019-2020,11027.0,23241.0,3.48
Bihar,Begusarai,2020-2021,9894.0,24266.0,4.04
Bihar,Begusarai,2021-2022,12230.0,29261.0,2.39
Bihar,Begusarai,2022-2023,12049.0,32796.0,2.72
Bihar,Bhagalpur,2013-2014,29519.0,56697.0,5.74
Bihar,Bhagalpur,2014-2015,32351.0,95831.0,6.890000000000001
Bihar,Bhagalpur,2015-2016,32908.0,77527.0,6.13
Bihar,Bhagalpur,2016-2017,32004.0,74221.0,4.04
Bihar,Bhagalpur,2017-2018,33691.0,115950.0,3.44
Bihar,Bhagalpur,2018-2019,32816.0,28677.0,0.87
Bihar,Bhagalpur,2019-2020,33245.0,48468.0,1.46
Bihar,Bhagalpur,2020-2021,33404.0,66467.0,1.99
Bihar,Bhagalpur,2021-2022,33311.0,66167.0,1.99
Bihar,Bhagalpur,2022-2023,22463.0,40230.0,1.79
Bihar,Bhojpur,2013-2014,99843.0,283386.0,4.21
Bihar,Bhojpur,2014-2015,99762.0,287837.0,4.62
Bihar,Bhojpur,2015-2016,88040.0,305027.0,4.99
Bihar,Bhojpur,2016-2017,98902.0,257289.0,6.24
Bihar,Bhojpur,2017-2018,97105.0,393674.0,5.789999999999999
Bihar,Bhojpur,2018-2019,102105.0,277898.0,4.12
Bihar,Bhojpur,2019-2020,101687.0,321696.0,4.99
Bihar,Bhojpur,2020-2021,89797.0,332666.0,3.7
Bihar,Bhojpur,2021-2022,99003.0,310736.0,3.14
Bihar,Bhojpur,2022-2023,101731.0,347794.0,3.42
Bihar,Buxar,2013-2014,81392.0,250244.0,4.57
Bihar,Buxar,2014-2015,82233.0,228893.0,4.279999999999999
Bihar,Buxar,2015-2016,83817.0,258642.0,4.09
Bihar,Buxar,2016-2017,87780.0,284336.0,3.24
Bihar,Buxar,2017-2018,87481.0,306029.0,3.5
Bihar,Buxar,2018-2019,87515.0,199289.0,2.28
Bihar,Buxar,2019-2020,84276.0,269501.0,3.2
Bihar,Buxar,2020-2021,78492.0,254525.0,3.24
Bihar,Buxar,2021-2022,88366.0,318056.0,3.6
Bihar,Buxar,2022-2023,83059.0,304725.0,3.67
Bihar,Darbhanga,2013-2014,79663.0,124989.0,4.98
Bihar,Darbhanga,2014-2015,78981.0,134777.0,5.07
Bihar,Darbhanga,2015-2016,78960.0,110696.0,5.18
Bihar,Darbhanga,2016-2017,78608.0,144400.0,6.09
Bihar,Darbhanga,2017-2018,78565.0,135762.0,5.23
Bihar,Darbhanga,2018-2019,79959.0,101215.0,4.18
Bihar,Darbhanga,2019-2020,75021.0,100844.0,4.58
Bihar,Darbhanga,2020-2021,74672.0,79271.0,3.88
Bihar,Darbhanga,2021-2022,101736.0,138784.0,6.48
Bihar,Darbhanga,2022-2023,96272.0,181810.0,5.77
Bihar,Gaya,2013-2014,61116.0,121224.0,3.52
Bihar,Gaya,2014-2015,105356.0,338346.0,4.97
Bihar,Gaya,2015-2016,99927.0,239915.0,2.4
Bihar,Gaya,2016-2017,98653.0,327850.0,3.32
Bihar,Gaya,2017-2018,100016.0,342277.0,3.42
Bihar,Gaya,2018-2019,94118.0,142546.0,1.51
Bihar,Gaya,2019-2020,82937.0,150248.0,1.81
Bihar,Gaya,2020-2021,84101.0,222678.0,2.65
Bihar,Gaya,2021-2022,84474.0,282185.0,3.34
Bihar,Gaya,2022-2023,84155.0,220039.0,2.61
Bihar,Gopalganj,2013-2014,84881.0,132972.0,3.1
Bihar,Gopalganj,2014-2015,84778.0,165823.0,3.99
Bihar,Gopalganj,2015-2016,84252.0,70275.0,1.68
Bihar,Gopalganj,2016-2017,83020.0,134155.0,3.2
Bihar,Gopalganj,2017-2018,83241.0,145621.0,3.4000000000000004
Bihar,Gopalganj,2018-2019,35421.0,29813.0,2.0700000000000003
Bihar,Gopalganj,2019-2020,63999.0,142531.0,4.51
Bihar,Gopalganj,2020-2021,62356.0,96705.0,3.0700000000000003
Bihar,Gopalganj,2021-2022,50968.0,97764.0,3.91
Bihar,Gopalganj,2022-2023,47039.0,100477.0,4.35
Bihar,Jamui,2013-2014,50344.0,91627.0,3.04
Bihar,Jamui,2014-2015,42837.0,87453.0,2.04
Bihar,Jamui,2015-2016,70381.0,132219.0,1.88
Bihar,Jamui,2016-2017,71386.0,220013.0,3.08
Bihar,Jamui,2017-2018,65798.0,165663.0,2.52
Bihar,Jamui,2018-2019,45786.0,53314.0,1.16
Bihar,Jamui,2019-2020,34164.0,65465.0,3.46
Bihar,Jamui,2020-2021,54774.0,119440.0,2.18
Bihar,Jamui,2021-2022,54157.0,100235.0,1.85
Bihar,Jamui,2022-2023,24194.0,50086.0,2.07
Bihar,Jehanabad,2013-2014,42526.0,118972.0,2.8
Bihar,Jehanabad,2014-2015,35877.0,118140.0,3.29
Bihar,Jehanabad,2015-2016,35877.0,96104.0,2.68
Bihar,Jehanabad,2016-2017,35879.0,108641.0,3.03
Bihar,Jehanabad,2017-2018,35531.0,117590.0,3.31
Bihar,Jehanabad,2018-2019,34098.0,80340.0,2.36
Bihar,Jehanabad,2019-2020,26648.0,69924.0,2.62
Bihar,Jehanabad,2020-2021,27427.0,85882.0,3.13
Bihar,Jehanabad,2021-2022,28591.0,90942.0,3.18
Bihar,Jehanabad,2022-2023,18125.0,64900.0,3.58
Bihar,Kaimur (bhabua),2013-2014,115422.0,380460.0,3.3
Bihar,Kaimur (bhabua),2014-2015,102380.0,281879.0,2.75
Bihar,Kaimur (bhabua),2015-2016,109155.0,282272.0,2.59
Bihar,Kaimur (bhabua),2016-2017,118095.0,316282.0,2.68
Bihar,Kaimur (bhabua),2017-2018,117434.0,400634.0,3.41
Bihar,Kaimur (bhabua),2018-2019,118442.0,354092.0,2.99
Bihar,Kaimur (bhabua),2019-2020,134445.0,423213.0,3.15
Bihar,Kaimur (bhabua),2020-2021,132347.0,426154.0,5.220000000000001
