State,District,Year,total_area,total_production,agri_yield_index
Assam,Baksa,2017,99752.0,232602.0,2.3318028711203787
Assam,Baksa,2018,99820.0,221581.0,2.2198056501703065
Assam,Baksa,2019,99789.0,208506.0,2.0894687791239517
Assam,Baksa,2020,96465.0,194779.0,2.019167573731405
Assam,Baksa,2021,96521.0,214273.0,2.219962495208297
Assam,Baksa,2022,90881.0,246066.0,2.7075626368547883
Assam,Baksa,2023,90881.0,246066.0,2.7075626368547883
Assam,Baksa,2024,90881.0,246066.0,2.7075626368547883
Assam,Baksa,2025,90881.0,246066.0,2.7075626368547883
Assam,Barpeta,2013,135283.0,311655.0,2.303726262723328
Assam,Barpeta,2014,136596.0,277208.0,2.0294005680986267
Assam,Barpeta,2015,130884.0,245899.0,1.8787552336420037
Assam,Barpeta,2016,130388.0,280348.0,2.1501058379605484
Assam,Barpeta,2017,128571.0,320874.0,2.495694985649952
Assam,Barpeta,2018,114554.0,286545.0,2.50139672119699
Assam,Barpeta,2019,118839.0,301283.0,2.5352199193867335
Assam,Barpeta,2020,114523.0,279060.0,2.4367157688848526
Assam,Barpeta,2021,112261.0,293125.0,2.6111026981765706
Assam,Barpeta,2022,107330.0,316810.0,2.951737631603466
Assam,Barpeta,2023,107330.0,316810.0,2.951737631603466
Assam,Barpeta,2024,107330.0,316810.0,2.951737631603466
Assam,Barpeta,2025,107330.0,316810.0,2.951737631603466
Assam,Bongaigaon,2013,57124.0,129689.0,2.2703067012113998
Assam,Bongaigaon,2014,53206.0,123242.0,2.3163177085291133
Assam,Bongaigaon,2015,52563.0,101637.0,1.9336225101307003
Assam,Bongaigaon,2016,57561.0,128368.0,2.230121088931742
Assam,Bongaigaon,2017,53479.0,115276.0,2.1555376876904955
Assam,Bongaigaon,2018,54309.0,99470.0,1.8315564639378372
Assam,Bongaigaon,2019,55381.0,92123.0,1.6634405301457178
Assam,Bongaigaon,2020,54810.0,107601.0,1.9631636562671047
Assam,Bongaigaon,2021,61657.0,124279.0,2.015651102064648
Assam,Bongaigaon,2022,62254.0,185678.0,2.982587464259325
Assam,Bongaigaon,2023,62254.0,185678.0,2.982587464259325
Assam,Bongaigaon,2024,62254.0,185678.0,2.982587464259325
Assam,Bongaigaon,2025,62254.0,185678.0,2.982587464259325
Assam,Cachar,2013,96820.0,180689.0,1.8662363148109895
Assam,Cachar,2014,108268.0,251169.0,2.3198821443085675
Assam,Cachar,2015,108503.0,227141.0,2.0934075555514595
Assam,Cachar,2016,111322.0,223359.0,2.0064228095075545
Assam,Cachar,2017,111419.0,181636.0,1.6302066972419427
Assam,Cachar,2018,109021.0,247465.0,2.269883783858156
Assam,Cachar,2019,109169.0,252518.0,2.313092544586833
Assam,Cachar,2020,109166.0,251829.0,2.30684462195189
Assam,Cachar,2021,106675.0,244060.0,2.2878837590813217
Assam,Cachar,2022,85804.0,184584.0,2.1512283809612605
Assam,Cachar,2023,85804.0,184584.0,2.1512283809612605
Assam,Cachar,2024,85804.0,184584.0,2.1512283809612605
Assam,Cachar,2025,85804.0,184584.0,2.1512283809612605
Assam,Chirang,2013,47354.0,83893.0,1.7716138024242936
Assam,Chirang,2014,45918.0,78506.0,1.7096998998214208
Assam,Chirang,2015,45185.0,85643.0,1.8953856368263804
Assam,Chirang,2016,43296.0,78613.0,1.815710458240946
Assam,Chirang,2017,41600.0,74828.0,1.79875
Assam,Chirang,2018,44069.0,75489.0,1.7129728380494225
Assam,Chirang,2019,42920.0,80359.0,1.8722972972972973
Assam,Chirang,2020,38303.0,77864.0,2.0328433804140666
Assam,Chirang,2021,37840.0,66918.0,1.768446088794926
Assam,Chirang,2022,38605.0,105945.0,2.744333635539438
Assam,Chirang,2023,38605.0,105945.0,2.744333635539438
Assam,Chirang,2024,38605.0,105945.0,2.744333635539438
Assam,Chirang,2025,38605.0,105945.0,2.744333635539438
Assam,Darrang,2013,70405.0,183725.0,2.6095447766493858
Assam,Darrang,2014,69760.0,195648.0,2.804587155963303
Assam,Darrang,2015,70765.0,189883.0,2.6832897618879388
Assam,Darrang,2016,71479.0,184524.0,2.5815134515032385
Assam,Darrang,2017,73095.0,185038.0,2.5314727409535536
Assam,Darrang,2018,71717.0,207295.0,2.8904583292664223
Assam,Darrang,2019,72121.0,208085.0,2.885220670817099
Assam,Darrang,2020,72155.0,214207.0,2.968706257362622
Assam,Darrang,2021,72678.0,171841.0,2.364415641597182
Assam,Darrang,2022,67787.0,212367.0,3.1328573325268856
Assam,Darrang,2023,67787.0,212367.0,3.1328573325268856
Assam,Darrang,2024,67787.0,212367.0,3.1328573325268856
Assam,Darrang,2025,67787.0,212367.0,3.1328573325268856
Assam,Dhemaji,2013,82512.0,133361.0,1.6162618770603063
Assam,Dhemaji,2014,85755.0,138014.0,1.6093988688706198
Assam,Dhemaji,2015,80939.0,129412.0,1.5988831095022178
Assam,Dhemaji,2016,72692.0,114765.0,1.5787844604633248
Assam,Dhemaji,2017,69700.0,118702.0,1.7030416068866572
Assam,Dhemaji,2018,70052.0,92112.0,1.314908924798721
Assam,Dhemaji,2019,69193.0,93837.0,1.3561631956989868
Assam,Dhemaji,2020,67734.0,106173.0,1.5674993356364604
Assam,Dhemaji,2021,68152.0,112127.0,1.6452488554994718
Assam,Dhemaji,2022,77279.0,175589.0,2.2721437906805213
Assam,Dhemaji,2023,77279.0,175589.0,2.2721437906805213
Assam,Dhemaji,2024,77279.0,175589.0,2.2721437906805213
Assam,Dhemaji,2025,77279.0,175589.0,2.2721437906805213
Assam,Dhubri,2013,86829.0,241713.0,2.783781916180078
Assam,Dhubri,2014,86274.0,241928.0,2.8041820247119644
Assam,Dhubri,2015,84800.0,237508.0,2.8008018867924527
Assam,Dhubri,2016,86694.0,276239.0,3.1863681454310564
Assam,Dhubri,2017,85983.0,220589.0,2.565495504925392
Assam,Dhubri,2018,92578.0,245136.0,2.64788610685044
Assam,Dhubri,2019,99232.0,268232.0,2.70307965172525
Assam,Dhubri,2020,78650.0,225262.0,2.8641068022886205
Assam,Dhubri,2021,78920.0,155614.0,1.9717942219969589
Assam,Dhubri,2022,79092.0,266317.0,3.3671799929196378
Assam,Dhubri,2023,79092.0,266317.0,3.3671799929196378
Assam,Dhubri,2024,79092.0,266317.0,3.3671799929196378
Assam,Dhubri,2025,79092.0,266317.0,3.3671799929196378
Assam,Dibrugarh,2013,78208.0,151386.0,1.9356843289689034
Assam,Dibrugarh,2014,74883.0,132999.0,1.7760907014943312
Assam,Dibrugarh,2015,79648.0,162257.0,2.037176074728807
Assam,Dibrugarh,2016,73917.0,147809.0,1.9996617828104495
Assam,Dibrugarh,2017,78821.0,169975.0,2.156468453838444
Assam,Dibrugarh,2018,78583.0,153772.0,1.9568099970731583
Assam,Dibrugarh,2019,76310.0,141999.0,1.8608177172061329
Assam,Dibrugarh,2020,76301.0,169640.0,2.223299825690358
Assam,Dibrugarh,2021,79326.0,124402.0,1.5682374000958073
Assam,Dibrugarh,2022,78260.0,219779.0,2.808318425760286
Assam,Dibrugarh,2023,78260.0,219779.0,2.808318425760286
Assam,Dibrugarh,2024,78260.0,219779.0,2.808318425760286
Assam,Dibrugarh,2025,78260.0,219779.0,2.808318425760286
Assam,Dima hasao,2013,19670.0,156317.0,7.946975088967972
Assam,Dima hasao,2014,18802.0,177001.0,9.413945324965429
Assam,Dima hasao,2015,18805.0,228664.0,12.159744748737038
Assam,Dima hasao,2016,19099.0,211299.0,11.063354102309022
Assam,Dima hasao,2017,18514.0,243403.0,13.146969860645997
Assam,Dima hasao,2018,18706.0,184466.0,9.861327916176627
Assam,Dima hasao,2019,19022.0,234896.0,12.348648932814635
Assam,Dima hasao,2020,19297.0,252409.0,13.080219723273048
Assam,Dima hasao,2021,19122.0,207468.0,10.84970191402573
Assam,Dima hasao,2022,20367.0,189035.0,9.281435655717582
Assam,Dima hasao,2023,20367.0,189035.0,9.281435655717582
Assam,Dima hasao,2024,20367.0,189035.0,9.281435655717582
Assam,Dima hasao,2025,20367.0,189035.0,9.281435655717582
Assam,Goalpara,2013,83706.0,217764.0,2.601533940219339
Assam,Goalpara,2014,84965.0,204122.0,2.402424527746719
Assam,Goalpara,2015,86020.0,197338.0,2.2940943966519414
Assam,Goalpara,2016,82845.0,196492.0,2.3718027641982014
Assam,Goalpara,2017,84323.0,232773.0,2.7604923923484694
Assam,Goalpara,2018,79794.0,225999.0,2.832280622603203
Assam,Goalpara,2019,81246.0,204945.0,2.5225241858060703
Assam,Goalpara,2020,76618.0,194518.0,2.5388028922707457
Assam,Goalpara,2021,76589.0,165647.0,2.1628040580239984
Assam,Goalpara,2022,77051.0,236216.0,3.065709724727778
Assam,Goalpara,2023,77051.0,236216.0,3.065709724727778
Assam,Goalpara,2024,77051.0,236216.0,3.065709724727778
Assam,Goalpara,2025,77051.0,236216.0,3.065709724727778
Assam,Golaghat,2013,126359.0,366740.0,2.902365482474537
Assam,Golaghat,2014,126013.0,352620.0,2.798282716862546
Assam,Golaghat,2015,123875.0,321460.0,2.595035317860747
Assam,Golaghat,2016,125769.0,312118.0,2.4816767247890974
Assam,Golaghat,2017,125671.0,331925.0,2.641221920729524
Assam,Golaghat,2018,124290.0,325166.0,2.6161879475420386
Assam,Golaghat,2019,124705.0,328576.0,2.6348261898079466
Assam,Golaghat,2020,123757.0,306843.0,2.479399145098863
Assam,Golaghat,2021,125325.0,180901.0,1.4434550169559146
Assam,Golaghat,2022,126281.0,442428.0,3.5035199277801095
Assam,Golaghat,2023,126281.0,442428.0,3.5035199277801095
Assam,Golaghat,2024,126281.0,442428.0,3.5035199277801095
Assam,Golaghat,2025,126281.0,442428.0,3.5035199277801095
Assam,Hailakandi,2013,46950.0,120407.0,2.56457933972311
Assam,Hailakandi,2014,45571.0,131806.0,2.8923218713655614
Assam,Hailakandi,2015,45514.0,112689.0,2.475919497297535
Assam,Hailakandi,2016,45331.0,107002.0,2.3604597295449032
Assam,Hailakandi,2017,45077.0,102167.0,2.266499545222619
Assam,Hailakandi,2018,45084.0,110791.0,2.4574350102031763
Assam,Hailakandi,2019,44134.0,126682.0,2.870394707028595
Assam,Hailakandi,2020,44266.0,114082.0,2.5771924275968012
Assam,Hailakandi,2021,43506.0,76164.0,1.7506550820576472
Assam,Hailakandi,2022,42442.0,119295.0,2.8107770604589795
Assam,Hailakandi,2023,42442.0,119295.0,2.8107770604589795
Assam,Hailakandi,2024,42442.0,119295.0,2.8107770604589795
Assam,Hailakandi,2025,42442.0,119295.0,2.8107770604589795
Assam,Jorhat,2013,94986.0,212555.0,2.2377508264375803
Assam,Jorhat,2014,92773.0,201297.0,2.16978000064674
Assam,Jorhat,2015,94622.0,224485.0,2.3724398131512756
Assam,Jorhat,2016,93947.0,225459.0,2.399853108667653
Assam,Jorhat,2017,102838.0,256103.0,2.490353760283164
Assam,Jorhat,2018,101423.0,277751.0,2.7385405677213255
Assam,Jorhat,2019,99708.0,269930.0,2.707205038713042
Assam,Jorhat,2020,69813.0,149027.0,2.1346597338604556
Assam,Jorhat,2021,70271.0,98781.0,1.4057150175748174
Assam,Jorhat,2022,69429.0,203405.0,2.9296835616241053
Assam,Jorhat,2023,69429.0,203405.0,2.9296835616241053
Assam,Jorhat,2024,69429.0,203405.0,2.9296835616241053
Assam,Jorhat,2025,69429.0,203405.0,2.9296835616241053
Assam,Kamrup,2013,122522.0,314180.0,2.5642741711692594
Assam,Kamrup,2014,114581.0,292793.0,2.5553363995775915
Assam,Kamrup,2015,111316.0,303898.0,2.7300477918717885
Assam,Kamrup,2016,114708.0,286347.0,2.496312375771524
Assam,Kamrup,2017,104916.0,271582.0,2.5885660909680124
Assam,Kamrup,2018,108226.0,305450.0,2.8223347439617097
Assam,Kamrup,2019,107693.0,287959.0,2.673887810721217
Assam,Kamrup,2020,118713.0,293247.0,2.470218089004574
Assam,Kamrup,2021,116920.0,258204.0,2.20838179952104
Assam,Kamrup,2022,113891.0,386145.0,3.3904786155183464
Assam,Kamrup,2023,113891.0,386145.0,3.3904786155183464
Assam,Kamrup,2024,113891.0,386145.0,3.3904786155183464
Assam,Kamrup,2025,113891.0,386145.0,3.3904786155183464
Assam,Kamrup metro,2013,29378.0,73545.0,2.5034039076860237
Assam,Kamrup metro,2014,29370.0,69099.0,2.35270684371808
Assam,Kamrup metro,2015,29716.0,73318.0,2.4672903486337328
Assam,Kamrup metro,2016,24465.0,67850.0,2.773349683220928
Assam,Kamrup metro,2017,20616.0,59634.0,2.8926076833527357
Assam,Kamrup metro,2018,22725.0,66468.0,2.924884488448845
Assam,Kamrup metro,2019,22114.0,47089.0,2.1293750565252783
Assam,Kamrup metro,2020,16582.0,41372.0,2.494994572427934
Assam,Kamrup metro,2021,18512.0,36450.0,1.9689930855661193
Assam,Kamrup metro,2022,15528.0,49768.0,3.2050489438433796
Assam,Kamrup metro,2023,15528.0,49768.0,3.2050489438433796
Assam,Kamrup metro,2024,15528.0,49768.0,3.2050489438433796
Assam,Kamrup metro,2025,15528.0,49768.0,3.2050489438433796
Assam,Karbi anglong,2013,139887.0,523043.0,3.7390393674894735
Assam,Karbi anglong,2014,137346.0,509289.0,3.7080730418068235
Assam,Karbi anglong,2015,138978.0,452413.0,3.255285009138137
Assam,Karbi anglong,2016,143232.0,568438.0,3.968652256478999
Assam,Karbi anglong,2017,142370.0,535038.0,3.758081056402332
Assam,Karbi anglong,2018,146335.0,582904.0,3.983353264769194
Assam,Karbi anglong,2019,146197.0,622929.0,4.260887706314083
Assam,Karbi anglong,2020,81337.0,263599.0,3.240825208699608
Assam,Karbi anglong,2021,82463.0,234315.0,2.841456168220899
Assam,Karbi anglong,2022,75014.0,313390.0,4.177753486015944
Assam,Karbi anglong,2023,75014.0,313390.0,4.177753486015944
Assam,Karbi anglong,2024,75014.0,313390.0,4.177753486015944
Assam,Karbi anglong,2025,75014.0,313390.0,4.177753486015944
Assam,Karimganj,2013,77844.0,162461.0,2.0870073480293923
Assam,Karimganj,2014,77713.0,149363.0,1.9219821651461146
Assam,Karimganj,2015,76580.0,131320.0,1.7148080438756856
Assam,Karimganj,2016,77011.0,155391.0,2.0177766812533275
Assam,Karimganj,2017,64782.0,142157.0,2.1943904170911672
Assam,Karimganj,2018,65568.0,143817.0,2.1934022693997073
Assam,Karimganj,2019,66075.0,135231.0,2.0466288308740066
Assam,Karimganj,2020,66048.0,138163.0,2.091857437015504
Assam,Karimganj,2021,66302.0,139565.0,2.10498929142409
Assam,Karimganj,2022,66117.0,140156.0,2.1198178985737406
Assam,Karimganj,2023,66117.0,140156.0,2.1198178985737406
Assam,Karimganj,2024,66117.0,140156.0,2.1198178985737406
Assam,Karimganj,2025,66117.0,140156.0,2.1198178985737406
Assam,Kokrajhar,2013,110201.0,233133.0,2.1155252674658125
Assam,Kokrajhar,2014,109108.0,223321.0,2.046788503134509
Assam,Kokrajhar,2015,108259.0,191827.0,1.7719265834711202
Assam,Kokrajhar,2016,108541.0,208834.0,1.9240102818289864
Assam,Kokrajhar,2017,101598.0,191033.0,1.8802830764385126
Assam,Kokrajhar,2018,95609.0,214504.0,2.243554477088977
Assam,Kokrajhar,2019,93734.0,198116.0,2.1135980540678942
Assam,Kokrajhar,2020,84138.0,185712.0,2.2072309776795267
Assam,Kokrajhar,2021,80560.0,136432.0,1.693545183714002
Assam,Kokrajhar,2022,77613.0,171364.0,2.207929084045199
Assam,Kokrajhar,2023,77613.0,171364.0,2.207929084045199
Assam,Kokrajhar,2024,77613.0,171364.0,2.207929084045199
Assam,Kokrajhar,2025,77613.0,171364.0,2.207929084045199
Assam,Lakhimpur,2013,141462.0,275095.0,1.9446565155306725
Assam,Lakhimpur,2014,124530.0,276270.0,2.218501565887738
Assam,Lakhimpur,2015,131417.0,281556.0,2.142462542897799
Assam,Lakhimpur,2016,121680.0,247588.0,2.0347468770545696
Assam,Lakhimpur,2017,121596.0,249750.0,2.0539326951544457
Assam,Lakhimpur,2018,127512.0,293630.0,2.3027636614593137
Assam,Lakhimpur,2019,118918.0,221365.0,1.8614927933534031
Assam,Lakhimpur,2020,111071.0,228524.0,2.0574587426060806
Assam,Lakhimpur,2021,110626.0,209384.0,1.8927196138339992
Assam,Lakhimpur,2022,111158.0,228831.0,2.0586102664675505
Assam,Lakhimpur,2023,111158.0,228831.0,2.0586102664675505
Assam,Lakhimpur,2024,111158.0,228831.0,2.0586102664675505
Assam,Lakhimpur,2025,111158.0,228831.0,2.0586102664675505
Assam,Marigaon,2013,91196.0,280240.0,3.0729417956927936
Assam,Marigaon,2014,90826.0,245802.0,2.7062955541364806
Assam,Marigaon,2015,90019.0,243755.0,2.7078172385829657
Assam,Marigaon,2016,91338.0,242921.0,2.659583086995555
Assam,Marigaon,2017,90738.0,244011.0,2.68918204060041
Assam,Marigaon,2018,87437.0,225005.0,2.5733385180186876
Assam,Marigaon,2019,87662.0,225145.0,2.5683306335698477
Assam,Marigaon,2020,86939.0,234849.0,2.701307813524425
Assam,Marigaon,2021,81933.0,205861.0,2.5125529395969877
Assam,Marigaon,2022,78120.0,266272.0,3.408499743983615
Assam,Marigaon,2023,78120.0,266272.0,3.408499743983615
