State,District,Year,gram_area,gram_production,gram_yield
Chhattisgarh,Surajpur,2019-2020,697.0,319.0,0.46
Chhattisgarh,Surajpur,2020-2021,696.0,500.0,0.72
Chhattisgarh,Surajpur,2021-2022,588.0,398.0,0.68
Chhattisgarh,Surajpur,2022-2023,579.0,366.0,0.63
Chhattisgarh,Surguja,2013-2014,1465.0,1102.0,0.75
Chhattisgarh,Surguja,2014-2015,1438.0,1617.0,1.12
Chhattisgarh,Surguja,2015-2016,1534.0,1024.0,0.67
Chhattisgarh,Surguja,2016-2017,1352.0,1407.0,1.04
Chhattisgarh,Surguja,2017-2018,1397.0,1059.0,0.76
Chhattisgarh,Surguja,2018-2019,1364.0,1289.0,0.95
Chhattisgarh,Surguja,2019-2020,1362.0,572.0,0.42
Chhattisgarh,Surguja,2020-2021,1139.0,783.0,0.69
Chhattisgarh,Surguja,2021-2022,1149.0,715.0,0.62
Chhattisgarh,Surguja,2022-2023,1117.0,720.0,0.64
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2016-2017,100.0,105.0,1.05
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2018-2019,200.0,210.0,1.05
Delhi,Delhi_Total,2013-2014,44.0,62.0,1.41
Delhi,Delhi_Total,2014-2015,41.0,54.0,1.32
Delhi,Delhi_Total,2015-2016,25.0,53.0,2.12
Delhi,Delhi_Total,2016-2017,25.0,53.0,2.12
Delhi,Delhi_Total,2017-2018,25.0,10.0,0.4
Delhi,Delhi_Total,2018-2019,2.0,4.0,2.0
Delhi,Delhi_Total,2019-2020,2.0,4.0,2.0
Gujarat,Ahmadabad,2013-2014,19282.0,17724.0,0.92
Gujarat,Ahmadabad,2014-2015,23172.0,19476.0,0.84
Gujarat,Ahmadabad,2015-2016,8087.0,5607.0,0.69
Gujarat,Ahmadabad,2016-2017,19625.0,13889.0,0.71
Gujarat,Ahmadabad,2017-2018,42968.0,44682.0,1.04
Gujarat,Ahmadabad,2018-2019,37344.0,27278.0,0.73
Gujarat,Ahmadabad,2019-2020,37936.0,33974.0,0.9
Gujarat,Ahmadabad,2020-2021,50929.0,43866.0,0.86
Gujarat,Ahmadabad,2021-2022,58405.0,59023.0,1.01
Gujarat,Ahmadabad,2022-2023,53877.0,48771.0,0.91
Gujarat,Amreli,2013-2014,3460.0,4273.0,1.23
Gujarat,Amreli,2014-2015,364.0,524.0,1.44
Gujarat,Amreli,2015-2016,1736.0,2394.0,1.38
Gujarat,Amreli,2016-2017,2567.0,3974.0,1.55
Gujarat,Amreli,2017-2018,6255.0,13458.0,2.15
Gujarat,Amreli,2018-2019,2619.0,3557.0,1.36
Gujarat,Amreli,2019-2020,18525.0,38608.0,2.08
Gujarat,Amreli,2020-2021,80207.0,160781.0,2.0
Gujarat,Amreli,2021-2022,108510.0,204123.0,1.88
Gujarat,Amreli,2022-2023,83159.0,163236.0,1.96
Gujarat,Anand,2013-2014,2785.0,1998.0,0.72
Gujarat,Anand,2014-2015,2515.0,1853.0,0.74
Gujarat,Anand,2015-2016,1746.0,2114.0,1.21
Gujarat,Anand,2016-2017,4179.0,3836.0,0.92
Gujarat,Anand,2017-2018,3807.0,3753.0,0.99
Gujarat,Anand,2018-2019,5672.0,5787.0,1.02
Gujarat,Anand,2019-2020,5294.0,5549.0,1.05
Gujarat,Anand,2020-2021,5524.0,5417.0,0.98
Gujarat,Anand,2021-2022,7664.0,7820.0,1.02
Gujarat,Anand,2022-2023,8990.0,8979.0,1.0
Gujarat,Aravalli,2014-2015,2400.0,1612.0,0.67
Gujarat,Aravalli,2015-2016,2895.0,1784.0,0.62
Gujarat,Aravalli,2016-2017,2725.0,1973.0,0.72
Gujarat,Aravalli,2017-2018,2970.0,2040.0,0.69
Gujarat,Aravalli,2018-2019,4393.0,3817.0,0.87
Gujarat,Aravalli,2019-2020,6785.0,8634.0,1.27
Gujarat,Aravalli,2020-2021,14340.0,16091.0,1.12
